mese,categoria,cod_stazione,ruolo,oltre_10,info_mancante,in_ritardo,in_orario,parzialmente_cancellate,in_anticipo,minuti_ritardo_tot,oltre_5,corse_osservate,oltre_15,oltre_30,minuti_anticipo_tot,oltre_60,effettuate,soppresse,cancellate_tot,minuti_netti_tot,cancellate,nome_stazione,ritardo_medio,ritardo_mediano,p95,p90
2026-03,IC,S09818,partenza,20,0,31,28,1,37,657.0,31,96,16,5,149.0,2,94,1,1,508.0,0,SALERNO,5.291666666666667,1.0,30.75,18.5
2026-03,IC,S09823,arrivo,3,0,18,9,0,4,195.0,18,31,3,1,7.0,0,31,0,0,188.0,0,BATTIPAGLIA,6.064516129032258,5.0,20.5,9.0
2026-03,IC,S09823,partenza,7,0,8,9,0,14,236.0,8,31,5,1,64.0,1,31,0,0,172.0,0,BATTIPAGLIA,5.548387096774194,0.0,25.5,22.0
2026-03,IC,S11019,arrivo,0,0,0,0,0,2,0.0,0,2,0,0,5.0,0,2,0,0,-5.0,0,TERMOLI,-2.5,-2.5,-1.1500000000000004,-1.2999999999999998
2026-03,IC,S11019,partenza,0,0,0,2,0,0,5.0,0,2,0,0,0.0,0,2,0,0,5.0,0,TERMOLI,2.5,2.5,3.85,3.7
2026-03,IC,S11025,arrivo,1,0,3,1,0,0,33.0,3,4,1,0,0.0,0,4,0,0,33.0,0,S.SEVERO,8.25,5.5,17.899999999999995,15.800000000000002
2026-03,IC,S11025,partenza,0,0,0,2,0,2,5.0,0,4,0,0,3.0,0,4,0,0,2.0,0,S.SEVERO,0.5,0.5,2.85,2.7
2026-03,IC,S11100,arrivo,2,0,2,1,0,1,41.0,2,4,2,0,7.0,0,3,0,1,34.0,1,FOGGIA,8.5,10.0,20.55,20.1
2026-03,IC,S11100,partenza,0,0,0,0,0,2,0.0,0,2,0,0,40.0,0,2,0,0,-40.0,0,FOGGIA,-20.0,-20.0,-17.3,-17.6
2026-03,IC,S11115,arrivo,0,0,0,1,0,0,4.0,0,1,0,0,0.0,0,0,0,1,4.0,1,GIOVINAZZO,4.0,4.0,4.0,4.0
2026-03,IC,S11119,arrivo,7,0,13,18,0,42,280.0,13,73,6,3,174.0,1,71,0,2,106.0,2,BARI CENTRALE,1.452054794520548,-2.0,23.19999999999993,9.0
2026-03,IC,S11119,partenza,20,0,24,17,0,40,799.0,24,81,17,9,125.0,4,80,0,1,674.0,1,BARI CENTRALE,8.320987654320987,0.0,53.0,44.0
2026-03,IC,S11145,arrivo,33,0,47,55,0,59,1228.0,47,161,24,11,250.0,4,161,0,0,978.0,0,LECCE,6.074534161490683,1.0,36.0,22.0
2026-03,IC,S11145,partenza,27,0,43,60,0,57,1681.0,43,160,19,15,289.0,8,159,0,1,1392.0,1,LECCE,8.7,1.0,48.099999999999625,19.49999999999997
2026-03,IC,S11465,arrivo,6,0,6,0,0,32,153.0,6,38,3,3,149.0,0,38,0,0,4.0,0,TARANTO,0.1052631578947368,-5.0,33.499999999999986,12.600000000000009
2026-03,IC,S11465,partenza,12,0,18,10,0,10,291.0,18,38,6,2,29.0,0,38,0,0,262.0,0,TARANTO,6.894736842105263,4.0,28.899999999999988,21.000000000000043
2026-03,IC,S11766,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,0,0,1,-1.0,1,GIOIA TAURO,-1.0,-1.0,-1.0,-1.0
2026-03,IC,S11774,arrivo,7,0,8,2,0,22,350.0,8,32,7,5,55.0,2,31,0,1,295.0,1,VILLA S.GIOVANNI,9.21875,-2.0,55.19999999999999,46.7
2026-03,IC,S11774,partenza,3,0,3,8,0,19,127.0,3,30,3,2,67.0,1,29,0,1,60.0,1,VILLA S.GIOVANNI,2.0,-2.0,26.04999999999997,4.700000000000025
2026-03,IC,S11781,arrivo,47,0,70,15,5,73,1459.0,70,158,28,11,423.0,4,153,0,5,1036.0,0,REGGIO DI CALABRIA CENTRALE,6.556962025316456,2.0,39.0,23.30000000000001
2026-03,IC,S11781,partenza,20,0,33,49,1,75,1111.0,33,157,17,11,304.0,3,151,1,5,807.0,4,REGGIO DI CALABRIA CENTRALE,5.140127388535032,0.0,31.999999999999943,16.80000000000001
2026-03,IC,S11804,arrivo,0,0,0,1,0,0,2.0,0,1,0,0,0.0,0,0,0,1,2.0,1,ROCCA IMPERIALE,2.0,2.0,2.0,2.0
2026-03,IC,S11811,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.0,1,SIBARI,0.0,0.0,0.0,0.0
2026-03,IC,S11854,arrivo,1,0,1,0,0,0,11.0,1,1,0,0,0.0,0,0,0,1,11.0,1,BOVALINO,11.0,11.0,11.0,11.0
2026-03,IC,S12002,arrivo,9,0,13,37,0,71,488.0,13,121,5,3,693.0,2,102,18,1,-205.0,1,PALERMO CENTRALE,-1.6942148760330578,-3.0,11.0,6.0
2026-03,IC,S12002,partenza,6,0,12,8,0,38,209.0,12,58,6,2,95.0,0,58,0,0,114.0,0,PALERMO CENTRALE,1.9655172413793105,-2.0,17.299999999999997,10.10000000000003
2026-03,IC,S12017,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,11.0,0,0,0,1,-11.0,1,CAMPOFELICE,-11.0,-11.0,-11.0,-11.0
2026-03,IC,S12301,arrivo,7,0,13,13,0,38,219.0,13,64,6,2,95.0,0,64,0,0,124.0,0,MESSINA CENTRALE,1.9375,-1.0,16.69999999999999,9.400000000000006
2026-03,IC,S12301,partenza,20,0,28,40,0,51,838.0,28,119,10,6,574.0,3,98,18,3,264.0,3,MESSINA CENTRALE,2.218487394957984,0.0,24.69999999999996,13.200000000000005
2026-03,IC,S12317,arrivo,0,0,1,0,0,0,8.0,1,1,0,0,0.0,0,0,0,1,8.0,1,TAORMINA-GIARDINI,8.0,8.0,8.0,8.0
2026-03,IC,S12349,arrivo,37,0,57,12,0,37,1666.0,57,106,25,17,216.0,5,106,0,0,1450.0,0,SIRACUSA,13.679245283018869,5.0,53.5,45.5
2026-03,IC,S12349,partenza,15,0,25,11,0,25,853.0,25,61,11,8,99.0,4,60,0,1,754.0,1,SIRACUSA,12.36065573770492,2.0,64.0,36.0
2026-03,ICN,S00219,arrivo,10,0,22,24,0,55,514.0,22,101,8,5,281.0,2,101,0,0,233.0,0,TORINO PORTA NUOVA,2.3069306930693068,-1.0,20.0,8.0
2026-03,ICN,S00219,partenza,7,0,13,26,0,59,457.0,13,98,7,3,304.0,1,98,0,0,153.0,0,TORINO PORTA NUOVA,1.5612244897959184,-2.0,17.14999999999999,6.299999999999997
2026-03,ICN,S01700,arrivo,24,0,35,15,0,20,1085.0,35,70,20,11,134.0,7,70,0,0,951.0,0,MILANO CENTRALE,13.585714285714284,4.5,67.84999999999998,54.60000000000001
2026-03,ICN,S01700,partenza,4,0,7,9,0,29,153.0,7,45,3,2,103.0,0,45,0,0,50.0,0,MILANO CENTRALE,1.1111111111111112,-2.0,16.799999999999983,7.800000000000003
2026-03,ICN,S02026,arrivo,0,0,0,2,0,7,6.0,0,9,0,0,49.0,0,9,0,0,-43.0,0,BOLZANO,-4.777777777777778,-6.0,3.0,3.0
2026-03,ICN,S02026,partenza,1,0,2,2,0,8,64.0,2,12,1,1,50.0,0,12,0,0,14.0,0,BOLZANO,1.1666666666666667,-3.0,28.59999999999997,6.500000000000003
2026-03,ICN,S03317,arrivo,3,0,4,1,0,19,145.0,4,24,2,2,87.0,2,24,0,0,58.0,0,TRIESTE CENTRALE,2.4166666666666665,-5.0,53.49999999999989,10.099999999999998
2026-03,ICN,S03317,partenza,1,0,1,5,0,20,62.0,1,26,1,1,411.0,0,26,0,0,-349.0,0,TRIESTE CENTRALE,-13.423076923076923,-21.5,2.0,1.5
2026-03,ICN,S08409,arrivo,16,0,23,19,0,54,1107.0,23,96,14,14,630.0,4,96,0,0,477.0,0,ROMA TERMINI,4.96875,-2.5,57.0,54.5
2026-03,ICN,S08409,partenza,6,0,10,7,0,35,268.0,10,52,5,3,194.0,2,52,0,0,74.0,0,ROMA TERMINI,1.4230769230769231,-4.0,35.84999999999986,10.699999999999996
2026-03,ICN,S09818,arrivo,2,0,6,14,0,32,133.0,6,52,2,1,166.0,0,52,0,0,-33.0,0,SALERNO,-0.6346153846153846,-2.0,7.899999999999991,4.899999999999999
2026-03,ICN,S09818,partenza,6,0,10,7,0,38,225.0,10,55,4,2,219.0,1,55,0,0,6.0,0,SALERNO,0.10909090909090902,-2.0,16.499999999999986,9.000000000000007
2026-03,ICN,S11145,arrivo,6,0,11,15,0,40,211.0,11,66,5,2,140.0,0,66,0,0,71.0,0,LECCE,1.0757575757575757,-2.0,16.5,8.0
2026-03,ICN,S11145,partenza,23,0,37,21,0,19,1107.0,37,77,19,10,71.0,7,77,0,0,1036.0,0,LECCE,13.454545454545457,4.0,73.80000000000004,43.80000000000007
2026-03,ICN,S11781,arrivo,3,0,3,7,0,18,268.0,3,28,3,2,106.0,1,28,0,0,162.0,0,REGGIO DI CALABRIA CENTRALE,5.785714285714286,-4.0,27.099999999999984,7.50000000000001
2026-03,ICN,S11781,partenza,2,0,6,11,0,7,116.0,6,24,2,1,30.0,0,24,0,0,86.0,0,REGGIO DI CALABRIA CENTRALE,3.5833333333333335,2.0,15.649999999999984,7.399999999999999
2026-03,ICN,S12002,arrivo,3,0,4,7,0,30,154.0,4,41,3,2,341.0,1,41,0,0,-187.0,0,PALERMO CENTRALE,-4.560975609756097,-6.0,19.0,3.0
2026-03,ICN,S12002,partenza,7,0,7,5,0,79,303.0,7,91,5,3,511.0,2,91,0,0,-208.0,0,PALERMO CENTRALE,-2.2857142857142856,-6.0,17.0,3.0
2026-03,ICN,S12301,arrivo,7,0,7,5,0,79,303.0,7,91,5,3,511.0,2,91,0,0,-208.0,0,MESSINA CENTRALE,-2.2857142857142856,-6.0,17.0,3.0
2026-03,ICN,S12301,partenza,9,0,12,10,0,35,556.0,12,57,9,8,365.0,3,57,0,0,191.0,0,MESSINA CENTRALE,3.3508771929824563,-4.0,59.79999999999994,40.79999999999997
2026-03,ICN,S12349,arrivo,3,0,6,3,0,7,115.0,6,16,3,1,53.0,0,16,0,0,62.0,0,SIRACUSA,3.875,1.0,29.25,19.5
2026-03,ICN,S12349,partenza,11,0,16,9,0,32,730.0,16,57,9,9,240.0,3,57,0,0,490.0,0,SIRACUSA,8.596491228070175,-3.0,57.79999999999998,50.99999999999999
2026-03,IR,S01700,partenza,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,1,0,0,-1.0,0,MILANO CENTRALE,-1.0,-1.0,-1.0,-1.0
2026-03,IR,S04702,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,1,0,0,-1.0,0,GENOVA BRIGNOLE,-1.0,-1.0,-1.0,-1.0
2026-03,IR,S04714,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.0,1,RECCO,0.0,0.0,0.0,0.0
2026-03,IR,S04725,partenza,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.0,1,SESTRI LEVANTE,0.0,0.0,0.0,0.0
2026-03,MET,S00248,arrivo,0,0,1,0,0,0,7.0,1,1,0,0,0.0,0,0,0,1,7.0,1,NOVARA,7.0,7.0,7.0,7.0
2026-03,MET,S01645,partenza,0,0,1,0,0,0,7.0,1,1,0,0,0.0,0,0,0,1,7.0,1,MILANO PORTA GARIBALDI,7.0,7.0,7.0,7.0
2026-03,MET,S09101,arrivo,20,0,110,1421,0,447,2974.0,110,1978,10,0,716.0,0,1948,15,15,2258.0,15,POZZUOLI SOLFATARA,1.141557128412538,1.0,5.0,3.0
2026-03,MET,S09101,partenza,18,0,52,1010,0,884,1655.0,52,1946,11,2,1518.0,0,1918,15,13,137.0,13,POZZUOLI SOLFATARA,0.0704008221993833,0.0,3.0,2.0
2026-03,MET,S09103,arrivo,52,0,100,336,0,1035,1998.0,100,1471,41,12,2335.0,0,1420,18,33,-337.0,33,NAPOLI CAMPI FLEGREI,-0.2290958531611149,-1.0,7.0,3.0
2026-03,MET,S09103,partenza,75,0,210,664,0,710,3306.0,210,1584,47,13,3164.0,0,1539,7,38,142.0,38,NAPOLI CAMPI FLEGREI,0.0896464646464646,0.0,9.0,5.0
2026-03,MET,S09110,arrivo,7,0,7,3,0,31,158.0,7,41,5,1,104.0,0,31,0,10,54.0,10,NAPOLI GIANTURCO,1.3170731707317074,-3.0,21.0,19.0
2026-03,MET,S09110,partenza,2,0,3,13,0,24,56.0,3,40,1,0,41.0,0,30,1,9,15.0,9,NAPOLI GIANTURCO,0.375,-1.0,6.34999999999998,3.1000000000000014
2026-03,MET,S09211,arrivo,28,0,99,139,0,20,1381.0,99,258,18,7,36.0,0,258,0,0,1345.0,0,CASERTA,5.213178294573644,4.0,19.0,10.0
2026-03,MET,S09211,partenza,18,0,43,100,0,164,772.0,43,307,15,3,299.0,0,301,6,0,473.0,0,CASERTA,1.5407166123778502,-1.0,12.399999999999975,7.0
2026-03,MET,S09213,arrivo,3,0,18,19,0,0,254.0,18,37,3,2,0.0,0,32,0,5,254.0,5,CANCELLO,6.864864864864865,4.0,29.39999999999995,7.799999999999997
2026-03,MET,S09213,partenza,3,0,5,16,0,19,110.0,5,40,2,1,36.0,0,32,1,7,74.0,7,CANCELLO,1.85,0.0,10.649999999999965,5.100000000000001
2026-03,MET,S09215,arrivo,0,0,0,2,0,0,7.0,0,2,0,0,0.0,0,0,0,2,7.0,2,ACERRA,3.5,3.5,3.95,3.9
2026-03,MET,S09756,arrivo,5,0,10,132,0,0,149.0,10,142,2,0,0.0,0,140,2,0,149.0,0,CASTELLAMMARE DI STABIA,1.0492957746478873,0.0,5.0,2.0
2026-03,MET,S09756,partenza,1,0,1,2,0,0,35.0,1,3,1,1,0.0,0,0,2,1,35.0,1,CASTELLAMMARE DI STABIA,11.666666666666666,0.0,31.5,28.0
2026-03,MET,S09800,arrivo,17,0,59,1115,0,826,1832.0,59,2000,10,4,1301.0,0,1962,16,22,531.0,22,NAPOLI S.GIOVANNI BARRA,0.2655,0.0,3.0,2.0
2026-03,MET,S09800,partenza,23,0,103,1358,0,538,2856.0,103,1999,12,2,968.0,0,1960,15,24,1888.0,24,NAPOLI S.GIOVANNI BARRA,0.9444722361180592,1.0,5.0,3.0
2026-03,MET,S09806,arrivo,2,0,14,82,0,11,239.0,14,107,1,0,16.0,0,97,3,7,223.0,7,TORRE ANNUNZIATA CENTRALE,2.0841121495327104,2.0,5.699999999999988,5.0
2026-03,MET,S09806,partenza,1,0,4,20,0,81,55.0,4,105,1,0,205.0,0,100,4,1,-150.0,1,TORRE ANNUNZIATA CENTRALE,-1.4285714285714286,-2.0,3.5999999999999948,1.0
2026-03,MET,S09814,arrivo,1,0,2,38,0,14,66.0,2,54,0,0,16.0,0,49,0,5,50.0,5,NOCERA INFERIORE,0.925925925925926,1.0,4.0,3.0
2026-03,MET,S09814,partenza,0,0,0,2,0,50,0.0,0,52,0,0,345.0,0,50,0,2,-345.0,2,NOCERA INFERIORE,-6.634615384615385,-7.0,-2.0,-4.0
2026-03,MET,S09818,arrivo,36,0,56,108,0,657,915.0,56,821,22,4,3353.0,0,814,1,6,-2438.0,6,SALERNO,-2.969549330085262,-4.0,8.0,2.0
2026-03,MET,S09818,partenza,30,0,54,210,0,571,1128.0,54,835,22,8,1301.0,0,821,4,10,-173.0,10,SALERNO,-0.2071856287425149,-1.0,7.0,3.0
2026-03,NCL,S00248,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,2.0,0,1,0,0,-2.0,0,NOVARA,-2.0,-2.0,-2.0,-2.0
2026-03,NCL,S00248,partenza,1,0,1,0,0,0,43.0,1,1,1,1,0.0,0,1,0,0,43.0,0,NOVARA,43.0,43.0,43.0,43.0
2026-03,NCL,S01037,arrivo,1,0,1,0,0,0,43.0,1,1,1,1,0.0,0,1,0,0,43.0,0,RHO,43.0,43.0,43.0,43.0
2026-03,NCL,S01037,partenza,0,0,0,0,0,1,0.0,0,1,0,0,2.0,0,1,0,0,-2.0,0,RHO,-2.0,-2.0,-2.0,-2.0
2026-03,NCL,S02581,arrivo,10,0,13,13,0,3,752.0,13,29,10,8,68.0,6,19,10,0,684.0,0,PADOVA,23.58620689655172,2.0,122.59999999999992,88.39999999999999
2026-03,NCL,S02581,partenza,14,0,16,11,0,1,984.0,16,28,12,10,7.0,7,19,9,0,977.0,0,PADOVA,34.892857142857146,9.0,148.79999999999995,108.40000000000002
2026-03,NCL,S02589,arrivo,14,0,16,11,0,1,984.0,16,28,12,10,7.0,7,19,9,0,977.0,0,VENEZIA MESTRE,34.892857142857146,9.0,148.79999999999995,108.40000000000002
2026-03,NCL,S02589,partenza,10,0,13,13,0,3,752.0,13,29,10,8,68.0,6,19,10,0,684.0,0,VENEZIA MESTRE,23.58620689655172,2.0,122.59999999999992,88.39999999999999
2026-03,NCL,S05014,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,PARMA,0.0,0.0,0.0,0.0
2026-03,NCL,S05014,partenza,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,PARMA,0.0,0.0,0.0,0.0
2026-03,NCL,S06000,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,LA SPEZIA CENTRALE,0.0,0.0,0.0,0.0
2026-03,NCL,S06000,partenza,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,LA SPEZIA CENTRALE,0.0,0.0,0.0,0.0
2026-03,NCL,S06031,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,CAMPIGLIA MARITTIMA,0.0,0.0,0.0,0.0
2026-03,NCL,S06031,partenza,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,CAMPIGLIA MARITTIMA,0.0,0.0,0.0,0.0
2026-03,NCL,S06039,partenza,1,0,1,0,0,0,67.0,1,1,1,1,0.0,1,1,0,0,67.0,0,GROSSETO,67.0,67.0,67.0,67.0
2026-03,NCL,S06404,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,LUCCA,0.0,0.0,0.0,0.0
2026-03,NCL,S06404,partenza,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,LUCCA,0.0,0.0,0.0,0.0
2026-03,NCL,S06421,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,FIRENZE SANTA MARIA NOVELLA,0.0,0.0,0.0,0.0
2026-03,NCL,S06421,partenza,0,0,0,2,0,0,0.0,0,2,0,0,0.0,0,0,2,0,0.0,0,FIRENZE SANTA MARIA NOVELLA,0.0,0.0,0.0,0.0
2026-03,NCL,S06500,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,PISA CENTRALE,0.0,0.0,0.0,0.0
2026-03,NCL,S06775,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,PIOMBINO MARITTIMA,0.0,0.0,0.0,0.0
2026-03,NCL,S06775,partenza,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,PIOMBINO MARITTIMA,0.0,0.0,0.0,0.0
2026-03,NCL,S09699,arrivo,1,0,1,0,0,0,67.0,1,1,1,1,0.0,1,1,0,0,67.0,0,NOLA INTERPORTO,67.0,67.0,67.0,67.0
2026-03,NCL,S09823,arrivo,0,0,0,10,0,0,0.0,0,10,0,0,0.0,0,0,10,0,0.0,0,BATTIPAGLIA,0.0,0.0,0.0,0.0
2026-03,NCL,S09823,partenza,0,0,0,7,0,0,0.0,0,7,0,0,0.0,0,0,7,0,0.0,0,BATTIPAGLIA,0.0,0.0,0.0,0.0
2026-03,NCL,S11461,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,METAPONTO,0.0,0.0,0.0,0.0
2026-03,NCL,S11461,partenza,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,1,0,0.0,0,METAPONTO,0.0,0.0,0.0,0.0
2026-03,NCL,S11781,arrivo,0,0,0,8,0,0,0.0,0,8,0,0,0.0,0,0,8,0,0.0,0,REGGIO DI CALABRIA CENTRALE,0.0,0.0,0.0,0.0
2026-03,NCL,S11781,partenza,0,0,0,11,0,0,0.0,0,11,0,0,0.0,0,0,11,0,0.0,0,REGGIO DI CALABRIA CENTRALE,0.0,0.0,0.0,0.0
2026-03,REG,N00010,arrivo,0,0,1,0,0,0,5.0,1,1,0,0,0.0,0,0,0,1,5.0,1,CESATE,5.0,5.0,5.0,5.0
2026-03,REG,N00014,arrivo,1,0,1,0,0,0,28.0,1,1,1,0,0.0,0,0,0,1,28.0,1,GERENZANO - TURATE,28.0,28.0,28.0,28.0
2026-03,REG,N00019,arrivo,4,0,11,33,0,0,203.0,11,44,3,1,0.0,0,44,0,0,203.0,0,TRADATE,4.613636363636363,3.0,22.200000000000017,5.700000000000003
2026-03,REG,N00023,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,0,0,1,0.0,1,MALNATE,0.0,0.0,0.0,0.0
2026-03,REG,N00025,arrivo,1,0,20,32,0,0,227.0,20,52,0,0,0.0,0,49,0,3,227.0,3,VARESE CASBENO,4.365384615384615,4.0,8.449999999999996,7.8999999999999995
2026-03,REG,N00025,partenza,0,0,0,24,0,1,13.0,0,25,0,0,1.0,0,25,0,0,12.0,0,VARESE CASBENO,0.48,0.0,2.799999999999997,2.0
2026-03,REG,N00029,arrivo,1,0,1,0,0,0,34.0,1,1,1,1,0.0,0,0,0,1,34.0,1,GAVIRATE VERBANO,34.0,34.0,34.0,34.0
2026-03,REG,N00031,arrivo,0,0,1,0,0,0,5.0,1,1,0,0,0.0,0,0,0,1,5.0,1,GEMONIO,5.0,5.0,5.0,5.0
2026-03,REG,N00041,arrivo,3,0,3,0,0,0,81.0,3,3,3,1,0.0,0,0,0,3,81.0,3,GRANDATE - BRECCIA,27.0,25.0,33.1,32.2
2026-03,REG,N00046,arrivo,0,0,1,1,0,0,9.0,1,2,0,0,0.0,0,0,0,2,9.0,2,CASTELLANZA,4.5,4.5,4.95,4.9
2026-03,REG,N00055,arrivo,19,0,60,352,0,134,900.0,60,546,6,1,230.0,0,546,0,0,670.0,0,NOVARA NORD,1.2271062271062272,0.0,7.0,5.0
2026-03,REG,N00055,partenza,23,0,85,366,0,56,1294.0,85,507,10,3,67.0,0,506,0,1,1227.0,1,NOVARA NORD,2.4201183431952664,1.0,9.0,6.400000000000034
2026-03,REG,N00060,arrivo,1,0,1,1,0,0,22.0,1,2,1,0,0.0,0,0,0,2,22.0,2,PADERNO DUGNANO,11.0,11.0,20.9,19.8
2026-03,REG,N00066,arrivo,7,0,29,54,0,0,329.0,29,83,2,0,0.0,0,81,1,1,329.0,1,MEDA,3.963855421686747,3.0,11.0,8.799999999999997
2026-03,REG,N00066,partenza,4,0,20,44,0,11,266.0,20,75,2,0,18.0,0,75,0,0,248.0,0,MEDA,3.306666666666666,3.0,9.599999999999994,7.600000000000008
2026-03,REG,N00068,arrivo,0,0,1,2,0,0,12.0,1,3,0,0,0.0,0,3,0,0,12.0,0,MARIANO COMENSE,4.0,3.0,6.599999999999999,6.2
2026-03,REG,N00068,partenza,1,0,4,22,0,1,69.0,4,27,1,0,1.0,0,27,0,0,68.0,0,MARIANO COMENSE,2.5185185185185186,2.0,8.399999999999999,5.800000000000004
2026-03,REG,N00070,arrivo,0,0,1,1,0,0,8.0,1,2,0,0,0.0,0,0,0,2,8.0,2,AROSIO,4.0,4.0,6.699999999999999,6.4
2026-03,REG,N00073,arrivo,7,0,8,4,0,6,178.0,8,18,6,3,12.0,0,10,0,8,166.0,8,MERONE,9.22222222222222,0.0,32.15,31.299999999999997
2026-03,REG,N00073,partenza,1,0,5,4,0,0,62.0,5,9,1,0,0.0,0,9,0,0,62.0,0,MERONE,6.888888888888889,5.0,19.39999999999999,11.800000000000004
2026-03,REG,N00074,arrivo,32,0,118,54,0,0,1212.0,118,172,23,1,0.0,0,172,0,0,1212.0,0,ERBA,7.046511627906977,5.0,18.0,16.0
2026-03,REG,N00074,partenza,41,0,107,47,0,3,1174.0,107,157,13,2,4.0,0,157,0,0,1170.0,0,ERBA,7.452229299363057,6.0,16.0,14.0
2026-03,REG,N00079,arrivo,86,0,193,259,0,66,2677.0,193,518,40,12,102.0,0,518,0,0,2575.0,0,ASSO,4.971042471042471,3.0,21.299999999999955,12.300000000000011
2026-03,REG,N00079,partenza,101,0,236,212,0,4,2871.0,236,452,46,4,14.0,0,451,0,1,2857.0,1,ASSO,6.320796460176991,5.0,19.0,14.900000000000034
2026-03,REG,N00207,arrivo,0,0,0,1,0,2,3.0,0,3,0,0,5.0,0,0,0,3,-2.0,3,BORNATO - CALINO,-0.6666666666666666,-2.0,2.5,2.0
2026-03,REG,N00210,arrivo,27,0,107,343,0,74,1390.0,107,524,11,2,107.0,1,524,0,0,1283.0,0,ISEO,2.448473282442748,1.0,9.849999999999966,7.0
2026-03,REG,N00210,partenza,16,0,31,159,0,13,625.0,31,203,8,1,16.0,0,202,0,1,609.0,1,ISEO,3.0,2.0,13.899999999999974,7.0
2026-03,REG,N00211,arrivo,1,0,3,0,0,0,80.0,3,3,1,1,0.0,1,0,0,3,80.0,3,PILZONE,26.666666666666668,8.0,59.29999999999999,53.6
2026-03,REG,N00213,arrivo,1,0,1,0,0,0,11.0,1,1,0,0,0.0,0,0,0,1,11.0,1,SALE MARASINO,11.0,11.0,11.0,11.0
2026-03,REG,N00217,arrivo,0,0,0,20,0,5,16.0,0,25,0,0,6.0,0,25,0,0,10.0,0,PISOGNE,0.4,0.0,2.799999999999997,2.0
2026-03,REG,N00217,partenza,0,0,0,15,0,9,16.0,0,24,0,0,9.0,0,24,0,0,7.0,0,PISOGNE,0.2916666666666667,0.0,3.0,2.7000000000000006
2026-03,REG,N00225,arrivo,1,0,1,0,0,0,64.0,1,1,1,1,0.0,1,0,0,1,64.0,1,CIVIDATE - MALEGNO,64.0,64.0,64.0,64.0
2026-03,REG,N00226,arrivo,1,0,8,29,0,6,117.0,8,43,1,1,10.0,0,43,0,0,107.0,0,BRENO,2.488372093023256,1.0,7.899999999999999,6.800000000000005
2026-03,REG,N00226,partenza,7,0,9,32,0,15,149.0,9,56,2,0,20.0,0,55,0,1,129.0,1,BRENO,2.3035714285714284,1.0,13.0,11.0
2026-03,REG,N00228,arrivo,0,0,0,1,0,0,2.0,0,1,0,0,0.0,0,0,0,1,2.0,1,CETO - CERVENO,2.0,2.0,2.0,2.0
2026-03,REG,N00231,arrivo,16,0,34,51,0,2,593.0,34,87,9,8,3.0,0,87,0,0,590.0,0,CEDEGOLO,6.781609195402299,3.0,33.7,18.800000000000068
2026-03,REG,N00231,partenza,25,0,57,31,0,0,789.0,57,88,14,3,0.0,1,87,0,1,789.0,1,CEDEGOLO,8.965909090909092,6.0,22.299999999999983,16.299999999999997
2026-03,REG,N00234,arrivo,0,0,0,1,0,0,1.0,0,1,0,0,0.0,0,0,0,1,1.0,1,SONICO,1.0,1.0,1.0,1.0
2026-03,REG,N00235,arrivo,22,0,37,87,0,134,584.0,37,258,15,2,308.0,0,258,0,0,276.0,0,EDOLO,1.069767441860465,-1.0,15.149999999999975,7.300000000000011
2026-03,REG,N00235,partenza,67,0,161,137,0,0,2227.0,161,298,33,10,0.0,1,295,0,3,2227.0,3,EDOLO,7.473154362416107,5.0,20.149999999999977,15.0
2026-03,REG,N00263,arrivo,3,0,15,55,0,0,213.0,15,70,2,0,0.0,0,70,0,0,213.0,0,CORMANO-CUSANO MILANINO,3.0428571428571427,2.0,6.549999999999997,5.100000000000001
