mese,categoria,cod_stazione,cancellate_tot,effettuate,info_mancante,minuti_anticipo_tot,oltre_60,minuti_netti_tot,corse_osservate,in_orario,oltre_10,cancellate,in_ritardo,oltre_15,oltre_5,parzialmente_cancellate,soppresse,oltre_30,in_anticipo,minuti_ritardo_tot,ruolo,nome_stazione,ritardo_mediano,p95,ritardo_medio,p90
2026-04,REG,S04537,2,81,0,48.0,0,185.0,83,55,3,2,12,2,12,0,0,0,16,233.0,nodo,GENOVA SESTRI PONENTE AEROPORTO,0.0,7.9249999999999945,1.334485407066052,5.5
2026-04,REG,S04700,6,611,0,813.0,0,970.0,618,260,46,6,124,23,124,0,1,4,234,1783.0,nodo,GENOVA PIAZZA PRINCIPE,1.0,12.0,1.56957928802589,7.699999999999989
2026-04,REG,S04702,10,4234,0,7491.0,10,3724.0,4247,1511,272,10,702,152,702,0,3,48,2034,11215.0,nodo,GENOVA BRIGNOLE,0.0,11.0,0.8771480844929866,7.0
2026-04,REG,S04704,5,0,0,2.0,0,46.0,5,2,2,5,2,1,2,0,0,0,1,48.0,nodo,GENOVA QUARTO DEI MILLE,7.0,14.2,7.666666666666667,13.400000000000002
2026-04,REG,S04707,5,466,0,635.0,0,402.0,471,150,25,5,84,9,84,0,0,2,237,1037.0,nodo,GENOVA NERVI,-0.5,8.774999999999991,0.8494265930974791,6.5
2026-04,REG,S04714,3,123,0,245.0,0,-9.0,126,38,7,3,16,4,16,0,0,0,72,236.0,nodo,RECCO,-1.5,8.849999999999998,-0.0714285714285714,4.400000000000002
2026-04,REG,S04722,4,0,0,2.0,0,71.0,4,0,2,4,3,2,3,0,0,1,1,73.0,nodo,CHIAVARI,10.0,19.45,11.166666666666666,18.4
2026-04,REG,S04725,7,2528,0,5275.0,2,-137.0,2536,695,133,6,387,57,387,1,1,12,1454,5138.0,nodo,SESTRI LEVANTE,-1.0,10.0,0.0037300113442181,6.5
2026-04,REG,S04728,2,0,0,5.0,0,-1.0,2,1,0,2,0,0,0,0,0,0,1,4.0,nodo,DEIVA MARINA,-0.5,-0.5,-0.5,-0.5
2026-04,REG,S04731,1,1134,0,1522.0,0,576.0,1139,379,39,1,161,14,161,0,4,2,599,2098.0,nodo,LEVANTO,-0.5,8.5,0.4582142857142857,5.5
2026-04,REG,S04732,29,0,0,14.0,0,204.0,29,9,7,29,13,5,13,0,0,1,7,218.0,nodo,MONTEROSSO,4.5,22.72499999999999,6.888095238095238,16.15
2026-04,REG,S04734,2,14,0,11.0,0,37.0,16,5,2,2,4,1,4,0,0,0,7,48.0,nodo,CORNIGLIA,1.5,8.149999999999999,2.3125,7.8
2026-04,REG,S04801,10,3168,0,4689.0,5,2334.0,3178,997,167,9,466,96,466,1,0,30,1715,7023.0,nodo,SAVONA,-1.0,10.0,0.7370915116174515,6.5
2026-04,REG,S04805,1,332,0,598.0,0,-368.0,334,45,4,1,17,2,17,0,1,2,272,230.0,nodo,S.GIUSEPPE DI CAIRO,-1.5,3.699999999999988,-1.1017964071856288,1.0
2026-04,REG,S05000,17,2805,0,4238.0,4,3773.0,2831,1000,206,17,552,118,552,0,9,31,1279,8011.0,nodo,PIACENZA,0.0,12.5,1.3215902227679528,7.0
2026-04,REG,S05007,6,0,0,0.0,2,163.0,6,0,2,6,6,2,6,0,0,2,0,163.0,nodo,FIORENZUOLA,34.0,40.75,27.166666666666668,40.0
2026-04,REG,S05009,7,1402,0,488.0,0,801.0,1411,987,18,7,73,6,73,0,2,1,351,1289.0,nodo,FIDENZA,0.0,4.5,0.5660755688964434,3.0
2026-04,REG,S05014,13,2832,0,2810.0,1,3538.0,2852,1225,124,13,404,86,404,0,7,14,1223,6348.0,nodo,PARMA,0.0,8.799999999999955,1.2414618035625842,5.5
2026-04,REG,S05017,0,394,0,2.0,0,891.0,399,345,8,0,53,3,53,0,5,0,1,893.0,nodo,BUDRIO,1.0,3.0,1.125,2.5
2026-04,REG,S05018,1,0,0,5.0,0,-5.0,1,0,0,1,0,0,0,0,0,0,1,0.0,nodo,MOLINELLA,-5.0,-5.0,-5.0,-5.0
2026-04,REG,S05023,12,1191,0,740.0,0,1048.0,1206,651,17,12,106,6,106,0,3,0,449,1788.0,nodo,REGGIO EMILIA,0.5,5.925000000000011,0.8680914611339685,4.5
2026-04,REG,S05032,19,3251,0,4614.0,1,1420.0,3329,1367,131,19,362,64,362,0,59,18,1600,6034.0,nodo,MODENA,-0.5,8.0,0.4293882521779557,5.0
2026-04,REG,S05037,3,0,0,0.0,0,79.0,3,0,2,3,3,1,3,0,0,1,0,79.0,nodo,CASTELFRANCO EMILIA,22.0,32.349999999999994,22.0,31.2
2026-04,REG,S05043,109,9668,0,18406.0,12,-1212.0,9860,3067,341,103,1042,209,1042,6,83,68,5751,17194.0,nodo,BOLOGNA CENTRALE,-1.5,7.5,-0.1202692638448276,4.5
2026-04,REG,S05053,8,6,0,10.0,0,38.0,14,6,2,8,3,2,3,0,0,0,5,48.0,nodo,CASTEL S.PIETRO TERME,0.5,10.2,2.714285714285714,9.9
2026-04,REG,S05054,7,1182,0,1739.0,0,-157.0,1199,448,21,7,100,7,100,0,10,1,651,1582.0,nodo,IMOLA,-1.0,5.925000000000011,-0.1120246272407438,4.0
2026-04,REG,S05056,3,100,0,76.0,0,89.0,105,49,1,3,12,0,12,0,2,0,44,165.0,nodo,CASTELBOLOGNESE-RIOLO TERME,0.5,5.574999999999996,0.8236363636363636,4.050000000000001
2026-04,REG,S05058,3,769,0,704.0,2,595.0,775,368,17,3,64,15,64,0,3,5,343,1299.0,nodo,FAENZA,-0.5,6.424999999999982,0.7719436364121588,3.8499999999999934
2026-04,REG,S05071,17,2169,0,3950.0,2,148.0,2191,669,90,11,272,47,272,6,5,12,1250,4098.0,nodo,RIMINI,-1.0,8.5,0.063264311307391,5.5
2026-04,REG,S05090,0,1214,0,383.0,0,215.0,1215,912,2,0,25,0,25,0,1,0,278,598.0,nodo,SALSOMAGGIORE TERME,0.0,2.5,0.1769487557443856,1.5
2026-04,REG,S05104,10,0,0,11.0,0,18.0,10,2,2,10,2,1,2,0,0,0,6,29.0,nodo,SASSO MARCONI,-0.5,10.499999999999996,1.8,8.000000000000002
2026-04,REG,S05105,9,397,0,364.0,0,315.0,408,209,5,9,29,4,29,0,2,1,170,679.0,nodo,MARZABOTTO,0.0,4.5,0.7804277303856784,3.5
2026-04,REG,S05110,26,1602,0,2482.0,1,142.0,1631,538,52,26,159,35,159,0,3,5,934,2624.0,nodo,PORRETTA TERME,-1.0,6.5,0.0827649362132119,3.5
2026-04,REG,S05111,4,0,0,1.0,1,96.0,4,0,1,4,3,1,3,0,0,1,1,97.0,nodo,CASALECCHIO GARIBALDI,7.0,71.59999999999997,24.0,60.20000000000002
2026-04,REG,S05130,20,0,0,2.0,0,173.0,20,7,9,20,12,5,12,0,0,0,1,175.0,nodo,BOLOGNA S.RUFFILLO,9.25,14.374999999999996,8.65,13.25
2026-04,REG,S05131,23,1571,0,1768.0,1,707.0,1596,656,29,23,130,23,130,0,2,3,810,2475.0,nodo,PIANORO,0.0,5.5,0.4415470718573877,3.5
2026-04,REG,S05133,1,0,0,0.0,0,3.0,1,1,0,1,0,0,0,0,0,0,0,3.0,nodo,GRIZZANA,3.0,3.0,3.0,3.0
2026-04,REG,S05134,0,423,0,974.0,0,-627.0,427,123,2,0,21,2,21,0,4,1,283,347.0,nodo,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI,-1.5,2.924999999999997,-1.3614532019704433,1.0
2026-04,REG,S05135,1,85,0,189.0,0,-30.0,87,31,3,1,10,2,10,0,1,0,46,159.0,nodo,VERNIO MONTEPIANO CANTAGALLO,-1.0,7.875,-0.3594080338266385,4.650000000000006
2026-04,REG,S05154,1,0,0,0.0,0,42.0,1,0,1,1,1,1,1,0,0,1,0,42.0,nodo,PEGOGNAGA,42.0,42.0,42.0,42.0
2026-04,REG,S05155,1,0,0,0.0,0,26.0,1,0,1,1,1,1,1,0,0,0,0,26.0,nodo,S.BENEDETTO PO,26.0,26.0,26.0,26.0
2026-04,REG,S05161,1,232,0,119.0,0,571.0,237,136,11,1,43,8,43,0,4,2,58,690.0,nodo,SERMIDE,1.5,9.149999999999991,2.4048568579974363,6.100000000000001
2026-04,REG,S05176,1,0,0,0.0,0,32.0,1,0,1,1,1,1,1,0,0,1,0,32.0,nodo,MIGLIARINO,32.0,32.0,32.0,32.0
2026-04,REG,S05179,1,0,0,0.0,0,22.0,1,0,1,1,1,1,1,0,0,0,0,22.0,nodo,MASSAFISCAGLIA,22.0,22.0,22.0,22.0
2026-04,REG,S05180,1,1051,0,441.0,0,1676.0,1082,806,20,1,85,10,85,0,30,3,191,2117.0,nodo,SASSUOLO TERMINAL,1.0,6.0,1.549357660243269,4.0
2026-04,REG,S05183,3,0,0,0.0,0,41.0,3,1,2,3,2,1,2,0,0,0,0,41.0,nodo,FORMIGINE,14.0,23.899999999999995,13.666666666666666,22.8
2026-04,REG,S05188,1,0,0,3.0,0,-3.0,1,0,0,1,0,0,0,0,0,0,1,0.0,nodo,MODENA PIAZZA MANZONI,-3.0,-3.0,-3.0,-3.0
2026-04,REG,S05190,1,0,0,0.0,0,9.0,1,0,0,1,1,0,1,0,0,0,0,9.0,nodo,FERRARA CITTA\' DEL RAGAZZO,9.0,9.0,9.0,9.0
2026-04,REG,S05192,2,314,0,47.0,0,582.0,316,231,6,2,38,1,38,0,0,0,47,629.0,nodo,REGGIO S.LAZZARO,1.5,6.0,1.8587339743589744,4.0
2026-04,REG,S05194,0,440,0,326.0,0,-67.0,442,193,2,0,13,1,13,0,2,0,236,259.0,nodo,SASSUOLO RADICI,-1.0,3.0,-0.1511261261261261,2.0
2026-04,REG,S05195,1,0,0,0.0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0.0,nodo,REGGIO MEDIOPADANA,0.0,0.0,0.0,0.0
2026-04,REG,S05268,2,0,0,2.0,0,-1.0,2,1,0,2,0,0,0,0,0,0,1,1.0,nodo,QUATTRO VILLE,-0.5,0.8499999999999996,-0.5,0.7000000000000002
2026-04,REG,S05308,0,1045,0,2683.0,0,-1859.0,1049,242,11,0,52,5,52,0,4,1,755,824.0,nodo,POGGIO RUSCO,-2.5,4.5,-1.7774720081430857,3.0
2026-04,REG,S05310,2,0,0,0.0,0,10.0,2,1,0,2,1,0,1,0,0,0,0,10.0,nodo,NOGARA,5.0,5.0,5.0,5.0
2026-04,REG,S05313,1,0,0,0.0,0,10.0,1,0,1,1,1,0,1,0,0,0,0,10.0,nodo,S.FELICE SUL PANARO,10.0,10.0,10.0,10.0
2026-04,REG,S05316,3,0,0,3.0,0,1.0,3,2,0,3,0,0,0,0,0,0,1,4.0,nodo,CREVALCORE,1.0,1.8999999999999997,1.0,1.8
2026-04,REG,S05420,0,488,0,386.0,0,426.0,488,211,15,0,54,8,54,0,0,3,223,812.0,nodo,ADRIA,0.0,6.0,0.95573392941814,4.0
2026-04,REG,S05703,11,498,0,202.0,2,1277.0,515,289,27,11,64,15,64,0,6,6,162,1479.0,nodo,MONSELICE,0.5,9.5,2.4969009826152684,5.0
2026-04,REG,S05706,5,1318,0,2996.0,2,-1023.0,1330,437,31,5,95,16,95,0,7,6,798,1973.0,nodo,ROVIGO,-1.5,5.974999999999966,-0.7775838051992692,3.0
2026-04,REG,S05712,19,2417,0,3448.0,2,2683.0,2462,1004,124,19,385,78,385,0,26,24,1073,6131.0,nodo,FERRARA,0.0,10.475000000000025,1.0882216678545973,6.4500000000000455
2026-04,REG,S05722,6,166,0,305.0,0,-88.0,176,61,4,6,10,2,10,0,4,1,105,217.0,nodo,S.PIETRO IN CASALE,-1.0,5.875,-0.4945736434108527,3.0
2026-04,REG,S05723,9,0,0,5.0,0,65.0,9,3,3,9,4,2,4,0,0,0,2,70.0,nodo,S.GIORGIO DI PIANO,5.0,20.95,7.574999999999999,18.4
2026-04,REG,S05799,1,403,0,112.0,0,1270.0,414,251,20,1,110,8,110,0,10,1,53,1382.0,nodo,CODIGORO,2.5,9.5,3.0799850582494805,8.0
2026-04,REG,S05800,10,2,0,4.0,0,38.0,12,6,2,10,3,0,3,0,0,0,3,42.0,nodo,GAIBANELLA,2.0,7.599999999999999,2.7428571428571424,7.2
2026-04,REG,S05801,4,0,0,0.0,0,28.0,4,1,1,4,3,0,3,0,0,0,0,28.0,nodo,MONTESANTO,7.0,9.25,7.0,9.0
2026-04,REG,S05802,10,396,0,9.0,0,973.0,411,349,12,10,58,7,58,0,5,0,4,982.0,nodo,PORTOMAGGIORE,1.5,9.524999999999986,2.738678660049628,6.65
2026-04,REG,S05804,4,0,0,1.0,0,16.0,4,1,0,4,2,0,2,0,0,0,1,17.0,nodo,ARGENTA,4.0,6.25,4.0,6.0
2026-04,REG,S05806,2,0,0,2.0,0,1.0,2,1,0,2,0,0,0,0,0,0,1,3.0,nodo,LAVEZZOLA,0.5,0.5,0.5,0.5
2026-04,REG,S05808,3,0,0,0.0,0,44.0,3,1,1,3,2,1,2,0,0,1,0,44.0,nodo,ALFONSINE,12.25,20.575,12.25,19.65
2026-04,REG,S05810,2,0,0,0.0,0,50.0,2,0,2,2,2,2,2,0,0,1,0,50.0,nodo,MEZZANO,25.0,25.0,25.0,25.0
2026-04,REG,S05811,27,1748,0,1796.0,4,2466.0,1790,804,80,27,242,47,242,0,15,16,744,4262.0,nodo,RAVENNA,0.5,8.699999999999989,1.374007077713696,5.0
2026-04,REG,S05813,1,0,0,0.0,0,6.0,1,0,0,1,1,0,1,0,0,0,0,6.0,nodo,LIDO DI CLASSE-LIDO DI SAVIO,6.0,6.0,6.0,6.0
2026-04,REG,S05814,2,0,0,0.0,0,6.0,2,2,0,2,0,0,0,0,0,0,0,6.0,nodo,CERVIA-MILANO MARITTIMA,3.0,3.0,3.0,3.0
2026-04,REG,S05815,2,0,0,1.0,0,4.0,2,0,0,2,1,0,1,0,0,0,1,5.0,nodo,CESENATICO,2.0,2.0,2.0,2.0
2026-04,REG,S05818,4,0,0,0.0,0,108.0,4,1,3,4,3,3,3,0,0,2,0,108.0,nodo,IGEA MARINA,27.0,33.3,27.0,32.6
2026-04,REG,S05903,2,0,0,5.0,0,37.0,2,0,1,2,1,1,1,0,0,1,1,42.0,nodo,RUSSI,18.5,18.5,18.5,18.5
2026-04,REG,S05921,1,507,0,218.0,0,819.0,509,331,11,1,60,2,60,0,1,0,118,1037.0,nodo,CIANO D\'ENZA,1.0,6.5,1.6019021739130437,4.900000000000006
2026-04,REG,S05929,5,0,0,1.0,0,17.0,5,3,1,5,1,1,1,0,0,0,1,18.0,nodo,BARCO,1.0,12.999999999999996,3.4,10.000000000000002
2026-04,REG,S05935,1,0,0,0.0,0,18.0,1,0,1,1,1,1,1,0,0,0,0,18.0,nodo,REGGIO S.STEFANO,18.0,18.0,18.0,18.0
2026-04,REG,S05940,2,0,0,0.0,0,34.0,2,0,1,2,2,1,2,0,0,0,0,34.0,nodo,NOVELLARA,17.0,25.1,17.0,24.2
2026-04,REG,S05951,0,24,0,4.0,0,30.0,24,19,0,0,1,0,1,0,0,0,4,34.0,nodo,LUGO,1.0,3.849999999999998,1.25,2.7000000000000006
2026-04,REG,S05960,4,558,0,242.0,0,841.0,562,352,9,4,69,3,69,0,0,0,141,1083.0,nodo,GUASTALLA,1.0,6.5,1.513470701540957,4.8500000000000085
2026-04,REG,S05966,1,0,0,0.0,0,26.0,1,0,1,1,1,1,1,0,0,0,0,26.0,nodo,SORBOLO,26.0,26.0,26.0,26.0
2026-04,REG,S05972,1,0,0,0.0,0,11.0,1,0,1,1,1,0,1,0,0,0,0,11.0,nodo,VIA LUNGA,11.0,11.0,11.0,11.0
2026-04,REG,S05975,0,0,0,0.0,0,0.0,22,22,0,0,0,0,0,0,22,0,0,0.0,nodo,BAZZANO (FER),0.0,0.0,0.0,0.0
2026-04,REG,S05978,1,2,0,0.0,0,28.0,11,8,2,1,3,0,3,0,8,0,0,28.0,nodo,VIGNOLA,0.0,9.525,2.5166666666666666,7.550000000000001
2026-04,REG,S05997,4,0,0,0.0,0,62.0,4,1,3,4,3,3,3,0,0,0,0,62.0,nodo,MEZZOLARA,18.0,23.25,15.5,22.5
2026-04,REG,S06000,26,3682,0,6245.0,4,1922.0,3715,1224,206,26,548,100,548,0,7,25,1943,8167.0,nodo,LA SPEZIA CENTRALE,-1.0,10.0,0.5254782608695652,6.0
2026-04,REG,S06004,29,982,0,1599.0,0,266.0,1015,335,33,29,137,18,137,0,4,3,543,1865.0,nodo,LA SPEZIA MIGLIARINA,-1.0,8.049999999999983,0.239241484865436,5.5
2026-04,REG,S06007,5,460,0,672.0,0,251.0,467,169,24,5,67,7,67,0,2,0,231,923.0,nodo,SARZANA,0.0,8.299999999999997,0.6473600825319628,5.5
2026-04,REG,S06009,6,82,0,118.0,1,279.0,90,30,5,6,7,4,7,0,2,2,53,397.0,nodo,MASSA CENTRO,-0.5,12.099999999999987,3.1,5.400000000000006
2026-04,REG,S06011,2,0,0,0.0,0,19.0,2,1,1,2,1,1,1,0,0,0,0,19.0,nodo,FORTE DEI MARMI-SERAVEZZA-QUERCETA,9.5,9.5,9.5,9.5
2026-04,REG,S06013,4,647,0,716.0,0,533.0,656,283,19,4,79,12,79,0,5,5,294,1249.0,nodo,AULLA LUNIGIANA,0.0,6.049999999999983,0.8385444292454146,5.0
2026-04,REG,S06015,1,0,0,0.0,0,14.0,1,0,1,1,1,0,1,0,0,0,0,14.0,nodo,TORRE DEL LAGO PUCCINI,14.0,14.0,14.0,14.0
2026-04,REG,S06026,0,24,0,10.0,0,13.0,24,13,0,0,1,0,1,0,0,0,10,23.0,nodo,CECINA,0.0,3.0,0.5416666666666666,2.7000000000000006
2026-04,REG,S06031,1,392,0,276.0,1,455.0,395,206,16,1,50,6,50,0,2,1,139,731.0,nodo,CAMPIGLIA MARITTIMA,0.0,8.174999999999997,1.11908444169502,4.950000000000003
2026-04,REG,S06033,0,15,0,26.0,0,-21.0,15,3,0,0,0,0,0,0,0,0,12,5.0,nodo,FOLLONICA,-1.0,0.0,-1.1666666666666667,0.0
2026-04,REG,S06036,2,0,0,2.0,0,2.0,2,1,0,2,0,0,0,0,0,0,1,4.0,nodo,GAVORRANO,1.0,1.0,1.0,1.0
2026-04,REG,S06039,3,1059,0,1796.0,1,-100.0,1062,403,30,3,99,15,99,0,0,7,560,1696.0,nodo,GROSSETO,-0.5,6.399999999999977,-0.0966214418728385,4.5
2026-04,REG,S06040,8,1462,0,1234.0,2,2330.0,1480,683,60,8,219,40,219,0,10,15,578,3564.0,nodo,VIAREGGIO,0.5,8.5,1.5759621778430555,5.850000000000022
2026-04,REG,S06151,4,0,0,3.0,0,-1.0,4,2,0,4,0,0,0,0,0,0,2,2.0,nodo,COLLECCHIO,-0.25,0.8749999999999998,-0.25,0.7500000000000001
2026-04,REG,S06158,2,328,0,537.0,0,-433.0,330,70,2,2,5,0,5,0,0,0,255,104.0,nodo,BERCETO,-1.5,1.5,-1.312121212121212,1.0
2026-04,REG,S06161,1,159,0,251.0,0,-31.0,160,51,4,1,14,2,14,0,0,0,95,220.0,nodo,BORGO VAL DI TARO,-1.0,6.049999999999997,-0.0730337078651685,4.0
2026-04,REG,S06163,6,641,0,709.0,0,299.0,647,279,16,6,54,9,54,0,0,4,314,1008.0,nodo,PONTREMOLI,0.0,5.5,0.4474789513968618,4.0
2026-04,REG,S06165,2,0,0,0.0,0,7.0,2,2,0,2,0,0,0,0,0,0,0,7.0,nodo,FILATTIERA,3.5,3.5,3.5,3.5
2026-04,REG,S06166,2,0,0,1.0,0,1.0,2,1,0,2,0,0,0,0,0,0,1,2.0,nodo,VILLAFRANCA-BAGNONE,0.5,0.5,0.5,0.5
2026-04,REG,S06171,4,0,0,6.0,0,11.0,4,0,1,4,1,1,1,0,0,0,3,17.0,nodo,VEZZANO LIGURE,2.75,7.024999999999999,2.75,6.55
2026-04,REG,S06224,1,0,0,0.0,0,6.0,1,0,0,1,1,0,1,0,0,0,0,6.0,nodo,GRAGNOLA,6.0,6.0,6.0,6.0
2026-04,REG,S06227,4,70,0,65.0,0,121.0,75,29,3,4,15,1,15,0,1,0,31,186.0,nodo,MINUCCIANO-PIEVE-CASOLA,0.5,6.674999999999997,0.900706436420722,4.100000000000001
2026-04,REG,S06304,2,0,0,1.0,0,29.0,2,0,1,2,1,1,1,0,0,1,1,30.0,nodo,FORNACI DI BARGA,14.5,14.5,14.5,14.5
2026-04,REG,S06308,2,0,0,0.0,0,9.0,2,1,0,2,1,0,1,0,0,0,0,9.0,nodo,BAGNI DI LUCCA,4.5,4.5,4.5,4.5
2026-04,REG,S06325,7,391,0,414.0,0,102.0,402,169,3,7,32,1,32,0,4,1,201,516.0,nodo,PIAZZA AL SERCHIO,-0.5,5.899999999999992,0.2574011299435028,3.5
2026-04,REG,S06350,2,0,0,0.0,0,7.0,2,1,0,2,1,0,1,0,0,0,0,7.0,nodo,MASSAROSA BOZZANO,3.5,3.5,3.5,3.5
2026-04,REG,S06404,47,2083,0,1513.0,6,3173.0,2153,1163,56,47,268,30,268,0,23,16,722,4686.0,nodo,LUCCA,1.0,6.5,1.4879721791875866,5.0
2026-04,REG,S06408,2,0,0,0.0,0,10.0,2,1,0,2,1,0,1,0,0,0,0,10.0,nodo,MONTECARLO S.SALVATORE,5.0,5.0,5.0,5.0
2026-04,REG,S06409,3,1,0,0.0,0,65.0,4,1,2,3,3,2,3,0,0,1,0,65.0,nodo,PESCIA,16.25,28.175,16.25,26.85
2026-04,REG,S06411,3,767,0,1199.0,0,-261.0,779,256,11,3,62,6,62,0,9,3,461,938.0,nodo,MONTECATINI TERME-MONSUMMANO,-1.5,5.5,-0.3218712871287129,3.5
2026-04,REG,S06414,23,1134,0,1877.0,1,-244.0,1159,364,34,23,96,20,96,0,2,3,699,1633.0,nodo,PISTOIA,-1.0,6.0,-0.2104306262842848,3.5
2026-04,REG,S06416,10,1091,0,1921.0,1,-376.0,1102,361,24,10,110,11,110,0,1,4,631,1545.0,nodo,PRATO CENTRALE,-1.0,6.224999999999966,-0.3424110671936759,4.5
2026-04,REG,S06419,3,0,0,0.0,0,13.0,3,2,0,3,1,0,1,0,0,0,0,13.0,nodo,FIRENZE CASTELLO,3.5,4.4,3.5,4.3
2026-04,REG,S06420,5,66,0,80.0,0,92.0,73,25,5,5,12,2,12,0,2,0,36,172.0,nodo,FIRENZE RIFREDI,-0.5,10.999999999999996,1.076489533011272,4.75
2026-04,REG,S06421,97,10424,0,14042.0,19,7627.0,10573,3866,434,97,1288,272,1288,0,52,95,5419,21669.0,nodo,FIRENZE SANTA MARIA NOVELLA,-0.5,8.0,0.7213688769520383,5.0
2026-04,REG,S06500,50,4353,0,6133.0,4,1227.0,4434,1778,132,50,412,76,412,0,31,26,2244,7360.0,nodo,PISA CENTRALE,-1.0,6.5,0.2767856852206919,4.0
2026-04,REG,S06506,3,221,0,54.0,0,520.0,227,156,5,3,34,3,34,0,3,0,37,574.0,nodo,PONTEDERA CASCIANA TERME,1.5,7.074999999999989,2.290017078093464,5.5
2026-04,REG,S06508,1,0,0,2.0,0,-2.0,1,0,0,1,0,0,0,0,0,0,1,0.0,nodo,S.ROMANO-MONTOPOLI-S.CROCE,-2.0,-2.0,-2.0,-2.0
2026-04,REG,S06510,16,884,0,1392.0,0,-394.0,912,301,18,16,55,8,55,0,12,3,556,998.0,nodo,EMPOLI,-1.5,5.5,-0.4303233749495027,3.0
2026-04,REG,S06601,1,0,0,0.0,0,14.0,1,0,1,1,1,0,1,0,0,0,0,14.0,nodo,MONTORSOLI,14.0,14.0,14.0,14.0
2026-04,REG,S06602,7,0,0,0.0,0,60.0,7,2,2,7,5,2,5,0,0,0,0,60.0,nodo,VAGLIA,12.0,14.675,9.291666666666668,14.35
2026-04,REG,S06603,2,37,0,10.0,0,112.0,39,25,3,2,7,3,7,0,0,0,7,122.0,nodo,S.PIERO A SIEVE,1.75,12.85,2.890789473684211,6.399999999999997
2026-04,REG,S06604,9,1687,0,1951.0,2,1064.0,1703,687,45,9,187,31,187,0,7,5,829,3015.0,nodo,BORGO S.LORENZO,-0.5,6.5,0.6260944344525484,4.5
2026-04,REG,S06606,1,0,0,0.0,0,5.0,1,0,0,1,1,0,1,0,0,0,0,5.0,nodo,RONTA,5.0,5.0,5.0,5.0
2026-04,REG,S06610,5,24,0,31.0,1,93.0,29,10,3,5,4,3,4,0,0,2,15,124.0,nodo,MARRADI-PALAZZUOLO SUL SENIO,2.0,22.175,7.3910256410256405,15.1
2026-04,REG,S06614,3,0,0,13.0,0,-11.0,3,1,0,3,0,0,0,0,0,0,2,2.0,nodo,BRISIGHELLA,-2.25,-1.5750000000000002,-2.25,-1.6499999999999997
2026-04,REG,S06700,1,0,0,1.0,0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0.0,nodo,VICCHIO,-1.0,-1.0,-1.0,-1.0
2026-04,REG,S06701,1,0,0,0.0,0,18.0,1,0,1,1,1,1,1,0,0,0,0,18.0,nodo,DICOMANO,18.0,18.0,18.0,18.0
2026-04,REG,S06703,2,0,0,0.0,0,63.0,2,0,2,2,2,1,2,0,0,1,0,63.0,nodo,RUFINA,31.5,31.5,31.5,31.5
2026-04,REG,S06725,10,1505,0,2415.0,1,-149.0,1530,583,38,10,101,20,101,0,15,10,846,2266.0,nodo,LIVORNO CENTRALE,-1.0,5.0,-0.0953361729475469,3.5
2026-04,REG,S06775,0,314,0,190.0,0,113.0,315,197,3,0,21,1,21,0,1,1,97,303.0,nodo,PIOMBINO MARITTIMA,-0.5,5.049999999999997,0.3554063860667634,2.75
2026-04,REG,S06801,2,0,0,0.0,0,11.0,2,1,0,2,1,0,1,0,0,0,0,11.0,nodo,GRANAIOLO,5.5,5.5,5.5,5.5
2026-04,REG,S06805,1,0,0,2.0,0,-2.0,1,0,0,1,0,0,0,0,0,0,1,0.0,nodo,POGGIBONSI-S.GIMIGNANO,-2.0,-2.0,-2.0,-2.0
2026-04,REG,S06807,2,0,0,0.0,0,24.0,2,1,1,2,1,1,1,0,0,0,0,24.0,nodo,PONTE A ELSA,12.0,12.0,12.0,12.0
2026-04,REG,S06809,22,2682,0,4119.0,0,-873.0,2719,855,48,16,185,32,185,6,15,13,1679,3246.0,nodo,SIENA,-1.0,5.5,-0.3219203471055776,3.3999999999999773
2026-04,REG,S06813,2,0,0,3.0,0,5.0,2,0,0,2,1,0,1,0,0,0,1,8.0,nodo,ASCIANO,2.5,2.5,2.5,2.5
2026-04,REG,S06823,2,0,0,5.0,0,-5.0,2,0,0,2,0,0,0,0,0,0,2,0.0,nodo,ROCCASTRADA,-2.5,-2.5,-2.5,-2.5
2026-04,REG,S06855,4,0,0,2.0,0,37.0,4,1,1,4,2,1,2,0,0,1,1,39.0,nodo,MONTEPULCIANO,9.25,15.775,9.25,15.05
2026-04,REG,S06874,3,421,0,609.0,0,-275.0,432,113,5,3,21,4,21,0,8,1,298,334.0,nodo,BUONCONVENTO,-1.0,4.0,-0.6210916514451488,2.0
2026-04,REG,S06900,7,436,0,434.0,0,443.0,445,219,14,7,50,9,50,0,2,1,176,877.0,nodo,FIRENZE CAMPO MARTE,0.0,6.5,0.8866326530612245,4.5
2026-04,REG,S06904,5,189,0,175.0,0,175.0,196,101,9,5,24,2,24,0,2,0,71,350.0,nodo,PONTASSIEVE,0.5,8.699999999999989,0.8923773820681038,5.100000000000001
2026-04,REG,S06907,2,0,0,0.0,0,9.0,2,1,0,2,1,0,1,0,0,0,0,9.0,nodo,INCISA,4.5,4.5,4.5,4.5
2026-04,REG,S06908,2,0,0,0.0,0,16.0,2,0,0,2,2,0,2,0,0,0,0,16.0,nodo,FIGLINE VALDARNO,8.0,8.0,8.0,8.0
