giorno,ora,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,cancellate_tot,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2026-02-13,13:00,REG,S11781,7,5,1,1,0,1,0,2,3,2,3,2,2,1,0,81,4,77,11.833333333333334,5.0,28.000000000000004,31.499999999999993,nodo,REGGIO DI CALABRIA CENTRALE
2026-02-13,13:00,REG,S11789,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,VIBO VALENTIA-PIZZO
2026-02-13,13:00,REG,S11811,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,SIBARI
2026-02-13,13:00,REG,S11823,2,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,nodo,CROTONE
2026-02-13,13:00,REG,S11833,6,5,1,0,0,1,0,1,3,2,3,2,1,0,0,40,4,36,6.0,5.5,12.7,13.6,nodo,CATANZARO LIDO
2026-02-13,13:00,REG,S11847,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,24,0,24,24.0,24.0,24.0,24.0,nodo,ROCCELLA JONICA
2026-02-13,13:00,REG,S11863,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,nodo,MELITO DI PORTO SALVO
2026-02-13,13:00,REG,S11910,4,1,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.0,2.0,nodo,COSENZA
2026-02-13,13:00,REG,S12002,13,13,0,0,0,0,0,5,0,8,0,0,0,0,0,5,14,-9,-0.6666666666666666,-0.75,1.2000000000000002,1.5999999999999996,nodo,PALERMO CENTRALE
2026-02-13,13:00,REG,S12014,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,-1,-0.25,-0.25,-0.04999999999999999,-0.025000000000000022,nodo,TERMINI IMERESE
2026-02-13,13:00,REG,S12027,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,nodo,S.AGATA DI MILITELLO
2026-02-13,13:00,REG,S12036,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,PATTI-S.PIERO PATTI
2026-02-13,13:00,REG,S12100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,nodo,TRAPANI
2026-02-13,13:00,REG,S12113,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,nodo,CASTELVETRANO
2026-02-13,13:00,REG,S12133,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,-9,-1.8333333333333333,-2.0,-1.6,-1.55,nodo,PALERMO AEROPORTO
2026-02-13,13:00,REG,S12134,6,6,0,0,0,0,0,1,0,5,0,0,0,0,0,1,16,-15,-2.5,-3.5,-0.6999999999999998,-0.3500000000000003,nodo,PALERMO NOTARBARTOLO
2026-02-13,13:00,REG,S12138,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,-14,-3.5,-3.5,-3.5,-3.5,nodo,GIACHERY
2026-02-13,13:00,REG,S12216,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,4,4,0,0.0,0.0,1.6,1.7999999999999998,nodo,AGRIGENTO CENTRALE
2026-02-13,13:00,REG,S12301,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,nodo,MESSINA CENTRALE
2026-02-13,13:00,REG,S12317,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,TAORMINA-GIARDINI
2026-02-13,13:00,REG,S12332,4,4,0,0,0,0,0,1,0,3,0,0,0,0,0,1,11,-10,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,nodo,CATANIA CENTRALE
2026-02-13,13:00,REG,S12375,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,CANICATTI\'
2026-02-13,13:00,REG,S12380,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,CALTANISSETTA XIRBI
2026-02-13,13:00,REG,S12381,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,nodo,CALTANISSETTA CENTRALE
2026-02-13,13:00,REG,S12417,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,MODICA
2026-02-13,13:00,REG,S12862,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,OZIERI CHILIVANI
2026-02-13,13:00,REG,S12869,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.5,-1.5,nodo,MACOMER
2026-02-13,13:00,REG,S12878,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,ORISTANO
2026-02-13,13:00,REG,S12882,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,-5,-1.25,-1.25,-1.05,-1.025,nodo,S.GAVINO
2026-02-13,13:00,REG,S12888,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,DECIMOMANNU
2026-02-13,13:00,REG,S12890,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,nodo,CAGLIARI ELMAS
2026-02-13,13:00,REG,S12891,10,10,0,0,0,0,0,4,0,6,0,0,0,0,0,3,10,-7,-0.7916666666666666,-1.0,0.7000000000000002,0.8499999999999996,nodo,CAGLIARI
2026-02-13,13:00,REG,S12902,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,OLBIA TERRANOVA
2026-02-13,13:00,REG,S13104,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,MARTINA FRANCA
2026-02-13,13:00,REG,S19919,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.5,-0.5,nodo,STABIO
2026-02-13,14:00,EC,S01301,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,CHIASSO
2026-02-13,14:00,EC,S01700,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,MILANO CENTRALE
2026-02-13,14:00,EC,S02001,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,BRENNERO
2026-02-13,14:00,EC,S02593,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,VENEZIA S.LUCIA
2026-02-13,14:00,FR,S00219,2,2,0,0,0,0,0,1,1,0,1,1,1,1,0,40,0,40,20.0,20.0,20.0,20.0,nodo,TORINO PORTA NUOVA
2026-02-13,14:00,FR,S01700,7,7,0,0,0,0,0,5,1,1,1,0,0,0,0,18,3,15,2.25,1.75,5.15,5.574999999999999,nodo,MILANO CENTRALE
2026-02-13,14:00,FR,S02026,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,BOLZANO
2026-02-13,14:00,FR,S02593,6,6,0,0,0,0,0,2,3,1,3,0,0,0,0,22,3,19,3.25,3.75,6.35,6.674999999999999,nodo,VENEZIA S.LUCIA
2026-02-13,14:00,FR,S08409,3,3,0,0,0,0,0,2,1,0,1,0,0,0,0,10,0,10,3.0,3.0,4.2,4.35,nodo,ROMA TERMINI
2026-02-13,14:00,FR,S09218,4,4,0,0,0,0,0,1,3,0,3,0,0,0,0,21,0,21,5.833333333333334,6.0,7.2,7.35,nodo,NAPOLI CENTRALE
2026-02-13,14:00,FR,S09818,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,38,0,38,38.0,38.0,38.0,38.0,nodo,SALERNO
2026-02-13,14:00,FR,S11145,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,nodo,LECCE
2026-02-13,14:00,FR,S11781,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,REGGIO DI CALABRIA CENTRALE
2026-02-13,14:00,IC,S01700,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,MILANO CENTRALE
2026-02-13,14:00,IC,S06725,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,LIVORNO CENTRALE
2026-02-13,14:00,IC,S08409,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,nodo,ROMA TERMINI
2026-02-13,14:00,IC,S11781,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,nodo,REGGIO DI CALABRIA CENTRALE
2026-02-13,14:00,MET,S09101,8,8,0,0,0,0,0,3,0,5,0,0,0,0,0,3,5,-2,-0.25,-0.75,0.9000000000000004,1.1999999999999993,nodo,POZZUOLI SOLFATARA
2026-02-13,14:00,MET,S09103,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,-15,-3.75,-3.75,-3.15,-3.075,nodo,NAPOLI CAMPI FLEGREI
2026-02-13,14:00,MET,S09800,8,8,0,0,0,0,0,3,0,5,0,0,0,0,0,3,5,-2,-0.25,-0.75,0.9000000000000004,1.1999999999999993,nodo,NAPOLI S.GIOVANNI BARRA
2026-02-13,14:00,MET,S09818,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,-15,-3.75,-3.75,-3.15,-3.075,nodo,SALERNO
2026-02-13,14:00,REG,N00024,4,4,0,0,0,0,0,2,2,0,2,0,0,0,0,21,0,21,6.5,6.5,6.9,6.95,nodo,VARESE NORD
2026-02-13,14:00,REG,N00055,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,2,1.0,1.0,1.0,1.0,nodo,NOVARA NORD
2026-02-13,14:00,REG,N00074,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,4.0,4.0,nodo,ERBA
2026-02-13,14:00,REG,N00079,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,ASSO
2026-02-13,14:00,REG,N00210,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,ISEO
2026-02-13,14:00,REG,N00235,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,nodo,EDOLO
2026-02-13,14:00,REG,S00016,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,BORGOMANERO
2026-02-13,14:00,REG,S00034,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,1.3333333333333335,1.0,1.8,1.9,nodo,MORTARA
2026-02-13,14:00,REG,S00070,5,5,0,0,0,0,0,2,0,3,0,0,0,0,0,3,4,-1,0.08333333333333337,0.25,0.44999999999999996,0.475,nodo,BIELLA S.PAOLO
2026-02-13,14:00,REG,S00088,4,4,0,0,0,0,0,0,2,2,2,0,0,0,0,17,4,13,3.25,3.25,3.85,3.925,nodo,TORINO AEROPORTO DI CASELLE
2026-02-13,14:00,REG,S00154,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,5,4,1,0.25,0.25,1.25,1.375,nodo,IVREA
2026-02-13,14:00,REG,S00202,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,5.5,5.5,nodo,BARDONECCHIA
2026-02-13,14:00,REG,S00219,11,11,0,0,0,0,0,3,2,6,2,0,0,0,0,24,29,-5,-0.33333333333333337,-0.25,5.8500000000000005,7.424999999999999,nodo,TORINO PORTA NUOVA
2026-02-13,14:00,REG,S00228,4,2,2,0,0,2,0,4,0,0,0,0,0,0,0,9,0,9,2.25,2.25,2.45,2.475,nodo,TORINO STURA
2026-02-13,14:00,REG,S00229,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,SETTIMO
2026-02-13,14:00,REG,S00232,5,5,0,0,0,0,0,2,1,2,1,0,0,0,0,12,2,10,1.5,1.5,1.9,1.9500000000000002,nodo,CHIVASSO
2026-02-13,14:00,REG,S00240,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-1,-0.5,-0.5,-0.5,-0.5,nodo,SANTHIA\'
2026-02-13,14:00,REG,S00245,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,0.25,0.25,0.8500000000000001,0.9249999999999999,nodo,VERCELLI
2026-02-13,14:00,REG,S00248,12,12,0,0,0,0,0,5,1,6,1,1,0,0,0,16,7,9,1.722222222222222,0.5,4.9,5.699999999999999,nodo,NOVARA
2026-02-13,14:00,REG,S00260,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,5.5,5.5,nodo,SUSA
2026-02-13,14:00,REG,S00462,7,7,0,0,0,0,0,6,0,1,0,0,0,0,0,10,3,7,0.75,1.25,2.0,2.0,nodo,ASTI
2026-02-13,14:00,REG,S00470,8,8,0,0,0,0,0,2,1,5,1,0,0,0,0,9,12,-3,1.0833333333333335,1.25,2.4,2.7,nodo,ALESSANDRIA
2026-02-13,14:00,REG,S00500,4,0,3,1,0,3,0,4,0,0,0,0,0,0,0,6,0,6,1.5,1.5,2.3000000000000003,2.4,nodo,CHIERI
2026-02-13,14:00,REG,S00517,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,3,1.5,1.5,1.5,1.5,nodo,PINEROLO
2026-02-13,14:00,REG,S00606,4,4,0,0,0,0,0,0,1,3,1,0,0,0,0,9,5,4,1.0,1.0,3.4000000000000004,3.6999999999999993,nodo,FOSSANO
2026-02-13,14:00,REG,S00825,3,3,0,0,0,0,0,0,1,2,1,0,0,0,0,8,6,2,2.5,2.5,2.5,2.5,nodo,ALBA
2026-02-13,14:00,REG,S00867,4,4,0,0,0,0,0,2,2,0,2,1,0,0,0,17,0,17,4.25,4.25,7.25,7.624999999999999,nodo,ACQUI TERME
2026-02-13,14:00,REG,S00884,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,RIVAROLO
2026-02-13,14:00,REG,S01003,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,14,0,14,7.0,7.0,7.0,7.0,nodo,DOMODOSSOLA
2026-02-13,14:00,REG,S01020,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,3,2,1,0.0,0.0,0.8,0.8999999999999999,nodo,ARONA
2026-02-13,14:00,REG,S01030,6,6,0,0,0,0,0,4,1,1,1,0,0,0,0,14,2,12,2.0,1.5,4.300000000000001,4.6499999999999995,nodo,GALLARATE
2026-02-13,14:00,REG,S01037,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,0.5,0.5,nodo,RHO
2026-02-13,14:00,REG,S01059,8,8,0,0,0,0,0,6,0,2,0,0,0,0,0,11,4,7,0.875,1.0,2.9000000000000004,3.1999999999999993,nodo,ALBAIRATE-VERMEZZO
2026-02-13,14:00,REG,S01066,26,26,0,0,0,0,0,16,7,3,7,0,0,0,0,74,6,68,2.678571428571429,2.5,6.0,6.624999999999999,nodo,MILANO CADORNA
2026-02-13,14:00,REG,S01074,4,4,0,0,0,0,0,2,1,1,1,1,0,0,0,18,2,16,4.0,4.0,6.4,6.7,nodo,GARBAGNATE MILANESE
2026-02-13,14:00,REG,S01113,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,4.5,4.5,nodo,LUINO
2026-02-13,14:00,REG,S01146,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0.5,0.0,1.2000000000000002,1.3499999999999999,nodo,MALPENSA AEROPORTO TERMINAL 2
2026-02-13,14:00,REG,S01200,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,12,0,12,6.0,6.0,6.0,6.0,nodo,PORTO CERESIO
2026-02-13,14:00,REG,S01205,6,6,0,0,0,0,0,1,1,4,1,0,0,0,0,8,12,-4,-0.6666666666666665,-1.5,1.7000000000000002,2.0999999999999996,nodo,VARESE
2026-02-13,14:00,REG,S01301,5,5,0,0,0,0,0,2,0,3,0,0,0,0,0,2,5,-3,-0.5,-0.5,0.7000000000000001,0.8499999999999999,nodo,CHIASSO
2026-02-13,14:00,REG,S01307,10,10,0,0,0,0,0,5,0,5,0,0,0,0,0,9,7,2,0.2,0.0,2.1,2.3,nodo,COMO S.GIOVANNI
2026-02-13,14:00,REG,S01308,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,COMO CAMERLATA
2026-02-13,14:00,REG,S01316,4,4,0,0,0,0,0,0,2,2,2,0,0,0,0,14,5,9,2.25,2.25,2.45,2.475,nodo,CAMNAGO-LENTATE
2026-02-13,14:00,REG,S01326,6,6,0,0,0,0,0,3,2,1,2,1,0,0,0,29,2,27,4.5,5.0,7.800000000000001,8.149999999999999,nodo,MILANO GRECO PIRELLI
2026-02-13,14:00,REG,S01400,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.5,1.5,nodo,CHIAVENNA
2026-02-13,14:00,REG,S01420,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.5,1.5,nodo,COLICO
2026-02-13,14:00,REG,S01434,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,PONTE IN VALTELLINA
2026-02-13,14:00,REG,S01440,3,2,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0.5,0.5,0.9,0.95,nodo,TIRANO
2026-02-13,14:00,REG,S01458,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.5,1.5,nodo,MOLTENO
