mese,tipo_giorno,fascia_oraria,categoria,bucket_ritardo_arrivo,minuti_ritardo,count,minuti_anticipo
2025-11,infrasettimanale,sera,EXP,"(-30,-15]",0.0,1,15.0
2025-11,infrasettimanale,sera,EXP,"(15,30]",19.0,1,0.0
2025-11,infrasettimanale,sera,IC,"(-1,0]",0.0,10,0.0
2025-11,infrasettimanale,sera,IC,"(-10,-5]",0.0,43,303.0
2025-11,infrasettimanale,sera,IC,"(-15,-10]",0.0,12,132.0
2025-11,infrasettimanale,sera,IC,"(-30,-15]",0.0,3,49.0
2025-11,infrasettimanale,sera,IC,"(-5,-1]",0.0,73,176.0
2025-11,infrasettimanale,sera,IC,"(0,1]",19.0,19,0.0
2025-11,infrasettimanale,sera,IC,"(1,5]",188.0,53,0.0
2025-11,infrasettimanale,sera,IC,"(10,15]",148.0,11,0.0
2025-11,infrasettimanale,sera,IC,"(15,30]",536.0,24,0.0
2025-11,infrasettimanale,sera,IC,"(30,60]",607.0,13,0.0
2025-11,infrasettimanale,sera,IC,"(5,10]",190.0,25,0.0
2025-11,infrasettimanale,sera,IC,"(60,120]",1101.0,12,0.0
2025-11,infrasettimanale,sera,IC,> 120,1558.0,8,0.0
2025-11,infrasettimanale,sera,IC,missing,0.0,10,0.0
2025-11,infrasettimanale,sera,ICN,"(-1,0]",0.0,10,0.0
2025-11,infrasettimanale,sera,ICN,"(-10,-5]",0.0,49,359.0
2025-11,infrasettimanale,sera,ICN,"(-15,-10]",0.0,17,199.0
2025-11,infrasettimanale,sera,ICN,"(-5,-1]",0.0,46,120.0
2025-11,infrasettimanale,sera,ICN,"(0,1]",9.0,9,0.0
2025-11,infrasettimanale,sera,ICN,"(1,5]",130.0,37,0.0
2025-11,infrasettimanale,sera,ICN,"(10,15]",134.0,10,0.0
2025-11,infrasettimanale,sera,ICN,"(15,30]",460.0,21,0.0
2025-11,infrasettimanale,sera,ICN,"(30,60]",694.0,17,0.0
2025-11,infrasettimanale,sera,ICN,"(5,10]",185.0,25,0.0
2025-11,infrasettimanale,sera,ICN,"(60,120]",530.0,7,0.0
2025-11,infrasettimanale,sera,ICN,> 120,196.0,1,0.0
2025-11,infrasettimanale,sera,IR,"(5,10]",7.0,1,0.0
2025-11,infrasettimanale,sera,MET,"(-1,0]",0.0,110,0.0
2025-11,infrasettimanale,sera,MET,"(-10,-5]",0.0,68,449.0
2025-11,infrasettimanale,sera,MET,"(-5,-1]",0.0,416,750.0
2025-11,infrasettimanale,sera,MET,"(0,1]",173.0,173,0.0
2025-11,infrasettimanale,sera,MET,"(1,5]",507.0,174,0.0
2025-11,infrasettimanale,sera,MET,"(10,15]",164.0,13,0.0
2025-11,infrasettimanale,sera,MET,"(15,30]",96.0,5,0.0
2025-11,infrasettimanale,sera,MET,"(30,60]",128.0,3,0.0
2025-11,infrasettimanale,sera,MET,"(5,10]",223.0,31,0.0
2025-11,infrasettimanale,sera,MET,missing,0.0,6,0.0
2025-11,infrasettimanale,sera,NCL,"(10,15]",38.0,3,0.0
2025-11,infrasettimanale,sera,NCL,"(15,30]",89.0,4,0.0
2025-11,infrasettimanale,sera,NCL,"(30,60]",357.0,9,0.0
2025-11,infrasettimanale,sera,NCL,"(60,120]",344.0,4,0.0
2025-11,infrasettimanale,sera,NCL,<= -60,0.0,1,87.0
2025-11,infrasettimanale,sera,NCL,missing,0.0,16,0.0
2025-11,infrasettimanale,sera,REG,"(-1,0]",0.0,2806,0.0
2025-11,infrasettimanale,sera,REG,"(-10,-5]",0.0,1809,10883.0
2025-11,infrasettimanale,sera,REG,"(-15,-10]",0.0,200,2209.0
2025-11,infrasettimanale,sera,REG,"(-30,-15]",0.0,52,861.0
2025-11,infrasettimanale,sera,REG,"(-5,-1]",0.0,10689,22387.0
2025-11,infrasettimanale,sera,REG,"(0,1]",3619.0,3619,0.0
2025-11,infrasettimanale,sera,REG,"(1,5]",29654.0,9254,0.0
2025-11,infrasettimanale,sera,REG,"(10,15]",12055.0,959,0.0
2025-11,infrasettimanale,sera,REG,"(15,30]",18186.0,861,0.0
2025-11,infrasettimanale,sera,REG,"(30,60]",12151.0,301,0.0
2025-11,infrasettimanale,sera,REG,"(5,10]",24247.0,3248,0.0
2025-11,infrasettimanale,sera,REG,"(60,120]",4656.0,58,0.0
2025-11,infrasettimanale,sera,REG,> 120,1255.0,8,0.0
2025-11,infrasettimanale,sera,REG,missing,0.0,513,0.0
2025-11,infrasettimanale,sera,,"(-1,0]",0.0,72,0.0
2025-11,infrasettimanale,sera,,"(-10,-5]",0.0,240,1584.0
2025-11,infrasettimanale,sera,,"(-15,-10]",0.0,56,612.0
2025-11,infrasettimanale,sera,,"(-30,-15]",0.0,24,360.0
2025-11,infrasettimanale,sera,,"(-5,-1]",0.0,348,840.0
2025-11,infrasettimanale,sera,,"(0,1]",92.0,92,0.0
2025-11,infrasettimanale,sera,,"(1,5]",1112.0,320,0.0
2025-11,infrasettimanale,sera,,"(10,15]",2340.0,184,0.0
2025-11,infrasettimanale,sera,,"(15,30]",4228.0,200,0.0
2025-11,infrasettimanale,sera,,"(30,60]",3880.0,92,0.0
2025-11,infrasettimanale,sera,,"(5,10]",2196.0,284,0.0
2025-11,infrasettimanale,sera,,"(60,120]",4852.0,56,0.0
2025-11,infrasettimanale,sera,,> 120,2260.0,12,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(-1,0]",0.0,10,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(-10,-5]",0.0,31,191.0
2025-11,infrasettimanale,tarda_mattina,EC,"(-5,-1]",0.0,76,197.0
2025-11,infrasettimanale,tarda_mattina,EC,"(0,1]",19.0,19,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(1,5]",214.0,62,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(10,15]",339.0,26,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(15,30]",570.0,25,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(30,60]",388.0,10,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(5,10]",312.0,40,0.0
2025-11,infrasettimanale,tarda_mattina,EC,"(60,120]",374.0,4,0.0
2025-11,infrasettimanale,tarda_mattina,EC,> 120,163.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,EC,missing,0.0,11,0.0
2025-11,infrasettimanale,tarda_mattina,EXP,"(-10,-5]",0.0,1,5.0
2025-11,infrasettimanale,tarda_mattina,EXP,"(-5,-1]",0.0,1,2.0
2025-11,infrasettimanale,tarda_mattina,EXP,"(10,15]",11.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,EXP,"(15,30]",53.0,2,0.0
2025-11,infrasettimanale,tarda_mattina,EXP,"(30,60]",56.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,EXP,"(60,120]",92.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,EXP,> 120,187.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(-1,0]",0.0,30,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(-10,-5]",0.0,56,364.0
2025-11,infrasettimanale,tarda_mattina,IC,"(-15,-10]",0.0,13,146.0
2025-11,infrasettimanale,tarda_mattina,IC,"(-30,-15]",0.0,17,322.0
2025-11,infrasettimanale,tarda_mattina,IC,"(-5,-1]",0.0,151,349.0
2025-11,infrasettimanale,tarda_mattina,IC,"(0,1]",32.0,32,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(1,5]",374.0,111,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(10,15]",589.0,45,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(15,30]",1194.0,54,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(30,60]",1671.0,36,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(5,10]",485.0,61,0.0
2025-11,infrasettimanale,tarda_mattina,IC,"(60,120]",866.0,10,0.0
2025-11,infrasettimanale,tarda_mattina,IC,> 120,601.0,4,0.0
2025-11,infrasettimanale,tarda_mattina,IC,missing,0.0,9,0.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(-1,0]",0.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(-10,-5]",0.0,9,50.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(-15,-10]",0.0,1,11.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(-30,-15]",0.0,4,68.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(-5,-1]",0.0,9,30.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(1,5]",10.0,3,0.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(10,15]",11.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(30,60]",55.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(5,10]",20.0,3,0.0
2025-11,infrasettimanale,tarda_mattina,ICN,"(60,120]",85.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,MET,"(-1,0]",0.0,134,0.0
2025-11,infrasettimanale,tarda_mattina,MET,"(-10,-5]",0.0,86,554.0
2025-11,infrasettimanale,tarda_mattina,MET,"(-15,-10]",0.0,1,10.0
2025-11,infrasettimanale,tarda_mattina,MET,"(-5,-1]",0.0,528,998.0
2025-11,infrasettimanale,tarda_mattina,MET,"(0,1]",187.0,187,0.0
2025-11,infrasettimanale,tarda_mattina,MET,"(1,5]",594.0,201,0.0
2025-11,infrasettimanale,tarda_mattina,MET,"(10,15]",29.0,2,0.0
2025-11,infrasettimanale,tarda_mattina,MET,"(15,30]",187.0,9,0.0
2025-11,infrasettimanale,tarda_mattina,MET,"(30,60]",82.0,2,0.0
2025-11,infrasettimanale,tarda_mattina,MET,"(5,10]",303.0,40,0.0
2025-11,infrasettimanale,tarda_mattina,MET,missing,0.0,17,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(-10,-5]",0.0,1,5.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(-15,-10]",0.0,1,14.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(-30,-15]",0.0,1,16.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(-60,-30]",0.0,2,89.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(1,5]",6.0,2,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(10,15]",13.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(15,30]",241.0,10,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(30,60]",296.0,8,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(5,10]",8.0,1,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,"(60,120]",1240.0,14,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,<= -60,0.0,1,73.0
2025-11,infrasettimanale,tarda_mattina,NCL,> 120,2802.0,15,0.0
2025-11,infrasettimanale,tarda_mattina,NCL,missing,0.0,30,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(-1,0]",0.0,4408,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(-10,-5]",0.0,2263,13661.0
2025-11,infrasettimanale,tarda_mattina,REG,"(-15,-10]",0.0,182,2052.0
2025-11,infrasettimanale,tarda_mattina,REG,"(-30,-15]",0.0,44,782.0
2025-11,infrasettimanale,tarda_mattina,REG,"(-5,-1]",0.0,15127,31048.0
2025-11,infrasettimanale,tarda_mattina,REG,"(-60,-30]",0.0,1,45.0
2025-11,infrasettimanale,tarda_mattina,REG,"(0,1]",5039.0,5039,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(1,5]",32663.0,10531,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(10,15]",9145.0,721,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(15,30]",15176.0,710,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(30,60]",11445.0,280,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(5,10]",19732.0,2679,0.0
2025-11,infrasettimanale,tarda_mattina,REG,"(60,120]",4974.0,65,0.0
2025-11,infrasettimanale,tarda_mattina,REG,> 120,1593.0,10,0.0
2025-11,infrasettimanale,tarda_mattina,REG,missing,0.0,1157,0.0
2025-11,infrasettimanale,tarda_mattina,,"(-1,0]",0.0,168,0.0
2025-11,infrasettimanale,tarda_mattina,,"(-10,-5]",0.0,428,2800.0
2025-11,infrasettimanale,tarda_mattina,,"(-15,-10]",0.0,92,1052.0
2025-11,infrasettimanale,tarda_mattina,,"(-30,-15]",0.0,8,148.0
2025-11,infrasettimanale,tarda_mattina,,"(-5,-1]",0.0,780,1916.0
2025-11,infrasettimanale,tarda_mattina,,"(0,1]",248.0,248,0.0
2025-11,infrasettimanale,tarda_mattina,,"(1,5]",3928.0,1136,0.0
2025-11,infrasettimanale,tarda_mattina,,"(10,15]",4924.0,384,0.0
2025-11,infrasettimanale,tarda_mattina,,"(15,30]",11516.0,524,0.0
2025-11,infrasettimanale,tarda_mattina,,"(30,60]",16496.0,376,0.0
2025-11,infrasettimanale,tarda_mattina,,"(5,10]",5968.0,784,0.0
2025-11,infrasettimanale,tarda_mattina,,"(60,120]",17768.0,224,0.0
2025-11,infrasettimanale,tarda_mattina,,> 120,7020.0,40,0.0
2025-11,infrasettimanale,tarda_mattina,,missing,0.0,4,0.0
2025-11,weekend,mattina,EC,"(-1,0]",0.0,1,0.0
2025-11,weekend,mattina,EC,"(-10,-5]",0.0,10,69.0
2025-11,weekend,mattina,EC,"(-15,-10]",0.0,5,50.0
2025-11,weekend,mattina,EC,"(-5,-1]",0.0,12,30.0
2025-11,weekend,mattina,EC,"(0,1]",12.0,12,0.0
2025-11,weekend,mattina,EC,"(1,5]",30.0,9,0.0
2025-11,weekend,mattina,EC,"(10,15]",12.0,1,0.0
2025-11,weekend,mattina,EC,"(15,30]",66.0,4,0.0
2025-11,weekend,mattina,EC,"(30,60]",31.0,1,0.0
2025-11,weekend,mattina,EC,"(5,10]",14.0,2,0.0
2025-11,weekend,mattina,EC,missing,0.0,3,0.0
2025-11,weekend,mattina,EN,"(-1,0]",0.0,1,0.0
2025-11,weekend,mattina,EN,"(1,5]",5.0,1,0.0
2025-11,weekend,mattina,EXP,"(0,1]",1.0,1,0.0
2025-11,weekend,mattina,EXP,"(1,5]",3.0,1,0.0
2025-11,weekend,mattina,EXP,"(30,60]",96.0,2,0.0
2025-11,weekend,mattina,EXP,"(60,120]",61.0,1,0.0
2025-11,weekend,mattina,IC,"(-1,0]",0.0,13,0.0
2025-11,weekend,mattina,IC,"(-10,-5]",0.0,43,271.0
2025-11,weekend,mattina,IC,"(-15,-10]",0.0,7,83.0
2025-11,weekend,mattina,IC,"(-30,-15]",0.0,3,55.0
2025-11,weekend,mattina,IC,"(-5,-1]",0.0,53,112.0
2025-11,weekend,mattina,IC,"(0,1]",24.0,24,0.0
2025-11,weekend,mattina,IC,"(1,5]",180.0,53,0.0
2025-11,weekend,mattina,IC,"(10,15]",164.0,13,0.0
2025-11,weekend,mattina,IC,"(15,30]",327.0,15,0.0
2025-11,weekend,mattina,IC,"(30,60]",614.0,15,0.0
2025-11,weekend,mattina,IC,"(5,10]",227.0,29,0.0
2025-11,weekend,mattina,IC,"(60,120]",519.0,6,0.0
2025-11,weekend,mattina,IC,> 120,126.0,1,0.0
2025-11,weekend,mattina,MET,"(-1,0]",0.0,41,0.0
2025-11,weekend,mattina,MET,"(-10,-5]",0.0,25,165.0
2025-11,weekend,mattina,MET,"(-5,-1]",0.0,194,366.0
2025-11,weekend,mattina,MET,"(0,1]",74.0,74,0.0
2025-11,weekend,mattina,MET,"(1,5]",142.0,53,0.0
2025-11,weekend,mattina,MET,"(10,15]",34.0,3,0.0
2025-11,weekend,mattina,MET,"(5,10]",34.0,5,0.0
2025-11,weekend,mattina,NCL,missing,0.0,1,0.0
2025-11,weekend,mattina,REG,"(-1,0]",0.0,1128,0.0
2025-11,weekend,mattina,REG,"(-10,-5]",0.0,650,3918.0
2025-11,weekend,mattina,REG,"(-15,-10]",0.0,57,651.0
2025-11,weekend,mattina,REG,"(-30,-15]",0.0,13,234.0
2025-11,weekend,mattina,REG,"(-5,-1]",0.0,4216,8919.0
2025-11,weekend,mattina,REG,"(0,1]",1324.0,1324,0.0
2025-11,weekend,mattina,REG,"(1,5]",8323.0,2682,0.0
2025-11,weekend,mattina,REG,"(10,15]",2087.0,165,0.0
2025-11,weekend,mattina,REG,"(15,30]",3819.0,179,0.0
2025-11,weekend,mattina,REG,"(30,60]",3210.0,77,0.0
2025-11,weekend,mattina,REG,"(5,10]",4786.0,652,0.0
2025-11,weekend,mattina,REG,"(60,120]",1797.0,24,0.0
2025-11,weekend,mattina,REG,> 120,404.0,2,0.0
2025-11,weekend,mattina,REG,missing,0.0,126,0.0
2025-11,weekend,mattina,,"(-1,0]",0.0,92,0.0
2025-11,weekend,mattina,,"(-10,-5]",0.0,332,2132.0
2025-11,weekend,mattina,,"(-15,-10]",0.0,64,704.0
2025-11,weekend,mattina,,"(-30,-15]",0.0,24,384.0
2025-11,weekend,mattina,,"(-5,-1]",0.0,580,1456.0
2025-11,weekend,mattina,,"(0,1]",144.0,144,0.0
2025-11,weekend,mattina,,"(1,5]",1668.0,500,0.0
2025-11,weekend,mattina,,"(10,15]",1300.0,104,0.0
2025-11,weekend,mattina,,"(15,30]",3788.0,176,0.0
2025-11,weekend,mattina,,"(30,60]",4836.0,120,0.0
2025-11,weekend,mattina,,"(5,10]",2328.0,308,0.0
2025-11,weekend,mattina,,"(60,120]",5728.0,72,0.0
2025-11,weekend,mattina,,> 120,6528.0,40,0.0
2025-11,weekend,notte,EC,"(-10,-5]",0.0,6,33.0
2025-11,weekend,notte,EC,"(-5,-1]",0.0,3,9.0
2025-11,weekend,notte,EC,"(1,5]",4.0,1,0.0
2025-11,weekend,notte,EN,"(1,5]",11.0,4,0.0
2025-11,weekend,notte,EN,"(5,10]",25.0,4,0.0
2025-11,weekend,notte,IC,"(-1,0]",0.0,7,0.0
2025-11,weekend,notte,IC,"(-10,-5]",0.0,32,213.0
2025-11,weekend,notte,IC,"(-15,-10]",0.0,10,119.0
2025-11,weekend,notte,IC,"(-30,-15]",0.0,1,18.0
2025-11,weekend,notte,IC,"(-5,-1]",0.0,33,87.0
2025-11,weekend,notte,IC,"(-60,-30]",0.0,1,30.0
2025-11,weekend,notte,IC,"(0,1]",5.0,5,0.0
2025-11,weekend,notte,IC,"(1,5]",90.0,28,0.0
2025-11,weekend,notte,IC,"(10,15]",78.0,6,0.0
2025-11,weekend,notte,IC,"(15,30]",173.0,8,0.0
2025-11,weekend,notte,IC,"(5,10]",71.0,9,0.0
2025-11,weekend,notte,IC,"(60,120]",94.0,1,0.0
2025-11,weekend,notte,IC,> 120,713.0,3,0.0
2025-11,weekend,notte,ICN,"(-1,0]",0.0,3,0.0
2025-11,weekend,notte,ICN,"(-10,-5]",0.0,7,38.0
2025-11,weekend,notte,ICN,"(-15,-10]",0.0,2,21.0
2025-11,weekend,notte,ICN,"(-30,-15]",0.0,3,61.0
2025-11,weekend,notte,ICN,"(-5,-1]",0.0,4,14.0
2025-11,weekend,notte,ICN,"(-60,-30]",0.0,1,41.0
2025-11,weekend,notte,ICN,"(1,5]",7.0,2,0.0
2025-11,weekend,notte,ICN,"(10,15]",26.0,2,0.0
2025-11,weekend,notte,ICN,"(5,10]",9.0,1,0.0
2025-11,weekend,notte,ICN,"(60,120]",251.0,3,0.0
2025-11,weekend,notte,MET,"(-1,0]",0.0,13,0.0
2025-11,weekend,notte,MET,"(-10,-5]",0.0,7,36.0
2025-11,weekend,notte,MET,"(-5,-1]",0.0,70,163.0
2025-11,weekend,notte,MET,"(0,1]",8.0,8,0.0
2025-11,weekend,notte,MET,"(1,5]",42.0,16,0.0
2025-11,weekend,notte,MET,"(10,15]",42.0,3,0.0
2025-11,weekend,notte,MET,"(15,30]",26.0,1,0.0
2025-11,weekend,notte,NCL,"(-60,-30]",0.0,1,30.0
2025-11,weekend,notte,NCL,"(0,1]",1.0,1,0.0
2025-11,weekend,notte,NCL,"(1,5]",3.0,1,0.0
2025-11,weekend,notte,NCL,"(15,30]",68.0,3,0.0
2025-11,weekend,notte,NCL,"(30,60]",129.0,3,0.0
2025-11,weekend,notte,NCL,"(60,120]",369.0,4,0.0
2025-11,weekend,notte,NCL,> 120,723.0,4,0.0
2025-11,weekend,notte,NCL,missing,0.0,13,0.0
2025-11,weekend,notte,REG,"(-1,0]",0.0,518,0.0
2025-11,weekend,notte,REG,"(-10,-5]",0.0,359,2207.0
2025-11,weekend,notte,REG,"(-15,-10]",0.0,41,464.0
2025-11,weekend,notte,REG,"(-30,-15]",0.0,8,134.0
2025-11,weekend,notte,REG,"(-5,-1]",0.0,1907,4051.0
2025-11,weekend,notte,REG,"(0,1]",577.0,577,0.0
2025-11,weekend,notte,REG,"(1,5]",3225.0,1049,0.0
2025-11,weekend,notte,REG,"(10,15]",887.0,72,0.0
2025-11,weekend,notte,REG,"(15,30]",1456.0,69,0.0
2025-11,weekend,notte,REG,"(30,60]",1285.0,31,0.0
2025-11,weekend,notte,REG,"(5,10]",2046.0,277,0.0
2025-11,weekend,notte,REG,"(60,120]",693.0,9,0.0
2025-11,weekend,notte,REG,<= -60,0.0,1,77.0
2025-11,weekend,notte,REG,> 120,956.0,5,0.0
2025-11,weekend,notte,REG,missing,0.0,25,0.0
2025-11,weekend,notte,,"(-1,0]",0.0,48,0.0
2025-11,weekend,notte,,"(-10,-5]",0.0,112,732.0
2025-11,weekend,notte,,"(-15,-10]",0.0,32,352.0
2025-11,weekend,notte,,"(-30,-15]",0.0,4,64.0
2025-11,weekend,notte,,"(-5,-1]",0.0,168,412.0
2025-11,weekend,notte,,"(0,1]",52.0,52,0.0
2025-11,weekend,notte,,"(1,5]",372.0,120,0.0
2025-11,weekend,notte,,"(10,15]",496.0,40,0.0
2025-11,weekend,notte,,"(15,30]",1684.0,76,0.0
2025-11,weekend,notte,,"(30,60]",1324.0,32,0.0
2025-11,weekend,notte,,"(5,10]",756.0,96,0.0
2025-11,weekend,notte,,"(60,120]",388.0,4,0.0
2025-11,weekend,notte,,> 120,1084.0,8,0.0
2025-11,weekend,notte,,missing,0.0,4,0.0
2025-11,weekend,pomeriggio,EC,"(-1,0]",0.0,5,0.0
2025-11,weekend,pomeriggio,EC,"(-10,-5]",0.0,15,99.0
2025-11,weekend,pomeriggio,EC,"(-15,-10]",0.0,9,107.0
2025-11,weekend,pomeriggio,EC,"(-30,-15]",0.0,5,92.0
2025-11,weekend,pomeriggio,EC,"(-5,-1]",0.0,27,74.0
2025-11,weekend,pomeriggio,EC,"(0,1]",6.0,6,0.0
2025-11,weekend,pomeriggio,EC,"(1,5]",53.0,17,0.0
2025-11,weekend,pomeriggio,EC,"(10,15]",37.0,3,0.0
2025-11,weekend,pomeriggio,EC,"(15,30]",187.0,9,0.0
2025-11,weekend,pomeriggio,EC,"(30,60]",204.0,5,0.0
2025-11,weekend,pomeriggio,EC,"(5,10]",65.0,9,0.0
2025-11,weekend,pomeriggio,EC,"(60,120]",138.0,2,0.0
2025-11,weekend,pomeriggio,EC,> 120,137.0,1,0.0
2025-11,weekend,pomeriggio,EC,missing,0.0,3,0.0
2025-11,weekend,pomeriggio,EXP,"(-1,0]",0.0,1,0.0
2025-11,weekend,pomeriggio,EXP,"(-30,-15]",0.0,1,22.0
2025-11,weekend,pomeriggio,EXP,"(-5,-1]",0.0,2,6.0
2025-11,weekend,pomeriggio,EXP,"(-60,-30]",0.0,1,31.0
2025-11,weekend,pomeriggio,EXP,"(1,5]",6.0,2,0.0
2025-11,weekend,pomeriggio,EXP,"(5,10]",14.0,2,0.0
2025-11,weekend,pomeriggio,IC,"(-1,0]",0.0,6,0.0
2025-11,weekend,pomeriggio,IC,"(-10,-5]",0.0,26,174.0
2025-11,weekend,pomeriggio,IC,"(-15,-10]",0.0,12,136.0
2025-11,weekend,pomeriggio,IC,"(-5,-1]",0.0,65,156.0
2025-11,weekend,pomeriggio,IC,"(0,1]",12.0,12,0.0
2025-11,weekend,pomeriggio,IC,"(1,5]",98.0,32,0.0
2025-11,weekend,pomeriggio,IC,"(10,15]",113.0,9,0.0
2025-11,weekend,pomeriggio,IC,"(15,30]",319.0,15,0.0
2025-11,weekend,pomeriggio,IC,"(30,60]",388.0,10,0.0
2025-11,weekend,pomeriggio,IC,"(5,10]",168.0,23,0.0
2025-11,weekend,pomeriggio,IC,"(60,120]",256.0,3,0.0
2025-11,weekend,pomeriggio,IC,> 120,247.0,1,0.0
2025-11,weekend,pomeriggio,IC,missing,0.0,1,0.0
2025-11,weekend,pomeriggio,ICN,"(-10,-5]",0.0,4,24.0
2025-11,weekend,pomeriggio,ICN,"(-15,-10]",0.0,1,10.0
2025-11,weekend,pomeriggio,ICN,"(-5,-1]",0.0,3,11.0
2025-11,weekend,pomeriggio,IR,"(-5,-1]",0.0,1,3.0
2025-11,weekend,pomeriggio,IR,"(60,120]",71.0,1,0.0
2025-11,weekend,pomeriggio,MET,"(-1,0]",0.0,62,0.0
2025-11,weekend,pomeriggio,MET,"(-10,-5]",0.0,24,150.0
2025-11,weekend,pomeriggio,MET,"(-5,-1]",0.0,263,472.0
2025-11,weekend,pomeriggio,MET,"(0,1]",68.0,68,0.0
2025-11,weekend,pomeriggio,MET,"(1,5]",197.0,66,0.0
2025-11,weekend,pomeriggio,MET,"(10,15]",50.0,4,0.0
2025-11,weekend,pomeriggio,MET,"(15,30]",36.0,2,0.0
2025-11,weekend,pomeriggio,MET,"(30,60]",38.0,1,0.0
2025-11,weekend,pomeriggio,MET,"(5,10]",55.0,8,0.0
2025-11,weekend,pomeriggio,MET,"(60,120]",156.0,2,0.0
2025-11,weekend,pomeriggio,MET,missing,0.0,2,0.0
2025-11,weekend,pomeriggio,NCL,"(-15,-10]",0.0,1,11.0
2025-11,weekend,pomeriggio,NCL,"(-60,-30]",0.0,1,41.0
2025-11,weekend,pomeriggio,NCL,missing,0.0,2,0.0
2025-11,weekend,pomeriggio,REG,"(-1,0]",0.0,1385,0.0
2025-11,weekend,pomeriggio,REG,"(-10,-5]",0.0,741,4542.0
2025-11,weekend,pomeriggio,REG,"(-15,-10]",0.0,111,1262.0
2025-11,weekend,pomeriggio,REG,"(-30,-15]",0.0,42,726.0
2025-11,weekend,pomeriggio,REG,"(-5,-1]",0.0,5158,10773.0
2025-11,weekend,pomeriggio,REG,"(-60,-30]",0.0,1,31.0
2025-11,weekend,pomeriggio,REG,"(0,1]",1644.0,1644,0.0
2025-11,weekend,pomeriggio,REG,"(1,5]",10370.0,3342,0.0
2025-11,weekend,pomeriggio,REG,"(10,15]",2857.0,226,0.0
2025-11,weekend,pomeriggio,REG,"(15,30]",3882.0,181,0.0
2025-11,weekend,pomeriggio,REG,"(30,60]",3452.0,83,0.0
2025-11,weekend,pomeriggio,REG,"(5,10]",6724.0,912,0.0
2025-11,weekend,pomeriggio,REG,"(60,120]",604.0,8,0.0
2025-11,weekend,pomeriggio,REG,> 120,510.0,3,0.0
2025-11,weekend,pomeriggio,REG,missing,0.0,405,0.0
2025-11,weekend,pomeriggio,,"(-1,0]",0.0,104,0.0
2025-11,weekend,pomeriggio,,"(-10,-5]",0.0,320,2036.0
2025-11,weekend,pomeriggio,,"(-15,-10]",0.0,68,768.0
2025-11,weekend,pomeriggio,,"(-30,-15]",0.0,32,604.0
2025-11,weekend,pomeriggio,,"(-5,-1]",0.0,448,1056.0
2025-11,weekend,pomeriggio,,"(0,1]",160.0,160,0.0
2025-11,weekend,pomeriggio,,"(1,5]",1288.0,392,0.0
2025-11,weekend,pomeriggio,,"(10,15]",1712.0,132,0.0
2025-11,weekend,pomeriggio,,"(15,30]",4936.0,228,0.0
2025-11,weekend,pomeriggio,,"(30,60]",9044.0,212,0.0
