giorno,ora,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02-14,02:00,REG,S02570,partenza,"(-1,0]",1,0,0
2026-02-14,02:00,REG,S02712,arrivo,"(-1,0]",1,0,0
2026-02-14,03:00,NCL,S02011,arrivo,"(1,5]",1,2,0
2026-02-14,03:00,NCL,S02114,partenza,"(1,5]",1,2,0
2026-02-14,03:00,REG,S02559,arrivo,"(0,1]",1,1,0
2026-02-14,03:00,REG,S02593,partenza,"(0,1]",1,1,0
2026-02-14,03:00,REG,S07113,partenza,"(10,15]",1,15,0
2026-02-14,03:00,REG,S08409,arrivo,"(-5,-1]",2,0,2
2026-02-14,03:00,REG,S08409,arrivo,"(10,15]",1,15,0
2026-02-14,03:00,REG,S08640,arrivo,"(1,5]",1,5,0
2026-02-14,03:00,REG,S08671,partenza,"(-5,-1]",1,0,1
2026-02-14,03:00,REG,S09000,partenza,"(-5,-1]",1,0,1
2026-02-14,03:00,REG,S09211,partenza,"(1,5]",1,5,0
2026-02-14,04:00,IC,S01700,arrivo,"(1,5]",1,4,0
2026-02-14,04:00,IC,S01700,arrivo,"(5,10]",1,6,0
2026-02-14,04:00,IC,S04501,partenza,"(1,5]",1,4,0
2026-02-14,04:00,IC,S06000,partenza,"(5,10]",1,6,0
2026-02-14,04:00,REG,S00088,arrivo,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S00088,arrivo,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S00208,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S00219,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S00219,partenza,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S00228,arrivo,"(1,5]",1,4,0
2026-02-14,04:00,REG,S00228,partenza,"(15,30]",1,16,0
2026-02-14,04:00,REG,S00232,arrivo,"(1,5]",1,2,0
2026-02-14,04:00,REG,S00248,partenza,"(1,5]",1,2,0
2026-02-14,04:00,REG,S00260,arrivo,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S00452,partenza,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S00452,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S00470,partenza,"(1,5]",1,4,0
2026-02-14,04:00,REG,S00606,arrivo,"(15,30]",1,16,0
2026-02-14,04:00,REG,S00606,partenza,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S01003,partenza,"(-5,-1]",1,0,3
2026-02-14,04:00,REG,S01030,arrivo,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S01030,arrivo,"(1,5]",1,3,0
2026-02-14,04:00,REG,S01066,partenza,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S01066,partenza,"(1,5]",1,3,0
2026-02-14,04:00,REG,S01113,partenza,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S01146,arrivo,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S01146,arrivo,"(1,5]",2,6,0
2026-02-14,04:00,REG,S01301,partenza,"(1,5]",1,2,0
2026-02-14,04:00,REG,S01326,arrivo,"(5,10]",1,9,0
2026-02-14,04:00,REG,S01430,partenza,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S01440,arrivo,"(10,15]",1,11,0
2026-02-14,04:00,REG,S01440,arrivo,"(5,10]",1,9,0
2026-02-14,04:00,REG,S01645,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S01700,arrivo,"(-5,-1]",2,0,5
2026-02-14,04:00,REG,S01700,arrivo,"(1,5]",1,2,0
2026-02-14,04:00,REG,S01700,arrivo,"(5,10]",1,6,0
2026-02-14,04:00,REG,S01700,partenza,"(1,5]",1,3,0
2026-02-14,04:00,REG,S01700,partenza,"(10,15]",1,11,0
2026-02-14,04:00,REG,S01700,partenza,"(5,10]",1,9,0
2026-02-14,04:00,REG,S01717,partenza,"(5,10]",1,9,0
2026-02-14,04:00,REG,S02559,arrivo,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S02559,arrivo,"(1,5]",1,5,0
2026-02-14,04:00,REG,S02559,partenza,"(5,10]",1,7,0
2026-02-14,04:00,REG,S02570,arrivo,"(1,5]",1,3,0
2026-02-14,04:00,REG,S02581,arrivo,"(5,10]",1,7,0
2026-02-14,04:00,REG,S02581,partenza,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S02593,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S02593,arrivo,"(1,5]",1,2,0
2026-02-14,04:00,REG,S02593,partenza,"(1,5]",1,5,0
2026-02-14,04:00,REG,S02712,partenza,"(1,5]",1,3,0
2026-02-14,04:00,REG,S03026,partenza,"(1,5]",1,2,0
2026-02-14,04:00,REG,S03310,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S04203,partenza,"(-10,-5]",1,0,6
2026-02-14,04:00,REG,S04702,arrivo,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S04702,arrivo,"(-10,-5]",1,0,6
2026-02-14,04:00,REG,S04725,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S04725,partenza,"(5,10]",1,6,0
2026-02-14,04:00,REG,S04801,partenza,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S05000,arrivo,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S05014,arrivo,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S05014,partenza,"(-5,-1]",1,0,3
2026-02-14,04:00,REG,S05043,arrivo,"(-5,-1]",2,0,7
2026-02-14,04:00,REG,S05043,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S05058,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S06000,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S06000,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S06039,partenza,"(15,30]",1,27,0
2026-02-14,04:00,REG,S06163,partenza,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S06421,arrivo,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S06421,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S06421,arrivo,"(15,30]",1,22,0
2026-02-14,04:00,REG,S06421,partenza,"(-5,-1]",2,0,8
2026-02-14,04:00,REG,S06500,partenza,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S06725,arrivo,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S06809,arrivo,"(-10,-5]",1,0,5
2026-02-14,04:00,REG,S06915,partenza,"(15,30]",1,22,0
2026-02-14,04:00,REG,S06925,partenza,"(-10,-5]",1,0,5
2026-02-14,04:00,REG,S06925,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S07004,arrivo,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S07113,arrivo,"(-5,-1]",1,0,3
2026-02-14,04:00,REG,S07113,partenza,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S07217,partenza,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S07513,partenza,"(-5,-1]",1,0,3
2026-02-14,04:00,REG,S08010,partenza,"(5,10]",1,6,0
2026-02-14,04:00,REG,S08408,partenza,"(1,5]",1,2,0
2026-02-14,04:00,REG,S08409,arrivo,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S08409,arrivo,"(-10,-5]",1,0,8
2026-02-14,04:00,REG,S08409,arrivo,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S08409,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S08409,arrivo,"(15,30]",1,27,0
2026-02-14,04:00,REG,S08409,arrivo,"(5,10]",1,6,0
2026-02-14,04:00,REG,S08409,partenza,"(1,5]",1,5,0
2026-02-14,04:00,REG,S08411,arrivo,"(1,5]",1,5,0
2026-02-14,04:00,REG,S08640,arrivo,"(1,5]",1,4,0
2026-02-14,04:00,REG,S08650,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S08671,arrivo,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S08710,partenza,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S08734,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S08734,arrivo,"(1,5]",1,2,0
2026-02-14,04:00,REG,S09003,partenza,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S09203,arrivo,"(1,5]",1,4,0
2026-02-14,04:00,REG,S09211,partenza,"(-5,-1]",2,0,6
2026-02-14,04:00,REG,S09218,arrivo,"(-10,-5]",1,0,6
2026-02-14,04:00,REG,S09218,arrivo,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S09218,partenza,"(-10,-5]",1,0,8
2026-02-14,04:00,REG,S09218,partenza,"(1,5]",2,8,0
2026-02-14,04:00,REG,S09702,arrivo,"(1,5]",1,3,0
2026-02-14,04:00,REG,S09818,partenza,"(1,5]",1,3,0
2026-02-14,04:00,REG,S11100,arrivo,"(1,5]",1,3,0
2026-02-14,04:00,REG,S11100,partenza,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S11119,arrivo,"(-5,-1]",2,0,3
2026-02-14,04:00,REG,S11119,partenza,"(1,5]",1,3,0
2026-02-14,04:00,REG,S11136,partenza,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S11721,partenza,"(-10,-5]",1,0,6
2026-02-14,04:00,REG,S11781,arrivo,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S11781,partenza,"(30,60]",1,51,0
2026-02-14,04:00,REG,S11910,arrivo,"(30,60]",1,51,0
2026-02-14,04:00,REG,S11910,partenza,"(-5,-1]",1,0,4
2026-02-14,04:00,REG,S12002,arrivo,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S12002,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S12002,arrivo,"(30,60]",1,37,0
2026-02-14,04:00,REG,S12002,partenza,"(-1,0]",2,0,0
2026-02-14,04:00,REG,S12002,partenza,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S12019,arrivo,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S12027,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S12036,partenza,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S12133,arrivo,"(-1,0]",1,0,0
2026-02-14,04:00,REG,S12133,arrivo,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S12216,partenza,"(-5,-1]",1,0,1
2026-02-14,04:00,REG,S12301,arrivo,"(-5,-1]",1,0,2
2026-02-14,04:00,REG,S12301,partenza,"(30,60]",1,37,0
2026-02-14,04:00,REG,S12332,arrivo,"(0,1]",1,1,0
2026-02-14,04:00,REG,S12349,partenza,"(0,1]",1,1,0
2026-02-14,04:00,REG,S19919,partenza,"(1,5]",1,3,0
2026-02-14,05:00,EN,S05043,partenza,"(30,60]",1,36,0
2026-02-14,05:00,EN,S08217,arrivo,"(30,60]",1,36,0
2026-02-14,05:00,FB,S04700,partenza,"(60,120]",1,112,0
2026-02-14,05:00,FB,S08409,arrivo,"(60,120]",1,112,0
2026-02-14,05:00,FR,S00219,arrivo,"(15,30]",1,19,0
2026-02-14,05:00,FR,S00219,arrivo,"(30,60]",2,115,0
2026-02-14,05:00,FR,S00219,arrivo,"(60,120]",1,111,0
2026-02-14,05:00,FR,S00219,partenza,> 120,1,176,0
2026-02-14,05:00,FR,S01700,arrivo,"(-5,-1]",2,0,3
2026-02-14,05:00,FR,S01700,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,FR,S01700,arrivo,"(1,5]",2,5,0
2026-02-14,05:00,FR,S01700,arrivo,"(10,15]",1,14,0
2026-02-14,05:00,FR,S01700,arrivo,"(5,10]",1,7,0
2026-02-14,05:00,FR,S01700,partenza,"(60,120]",2,210,0
2026-02-14,05:00,FR,S02026,partenza,"(60,120]",2,215,0
2026-02-14,05:00,FR,S02589,arrivo,"(60,120]",1,118,0
2026-02-14,05:00,FR,S02593,arrivo,"(1,5]",1,4,0
2026-02-14,05:00,FR,S02593,partenza,"(0,1]",1,1,0
2026-02-14,05:00,FR,S02593,partenza,"(30,60]",1,49,0
2026-02-14,05:00,FR,S07004,partenza,"(15,30]",1,19,0
2026-02-14,05:00,FR,S07113,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,FR,S07810,partenza,"(1,5]",1,2,0
2026-02-14,05:00,FR,S08409,arrivo,"(-5,-1]",1,0,1
2026-02-14,05:00,FR,S08409,arrivo,"(30,60]",1,49,0
2026-02-14,05:00,FR,S08409,arrivo,"(60,120]",3,331,0
2026-02-14,05:00,FR,S08409,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,FR,S08409,partenza,"(1,5]",1,4,0
2026-02-14,05:00,FR,S09218,arrivo,"(60,120]",1,94,0
2026-02-14,05:00,FR,S09218,arrivo,> 120,1,176,0
2026-02-14,05:00,FR,S09218,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,FR,S09218,partenza,"(30,60]",1,58,0
2026-02-14,05:00,FR,S09818,partenza,"(10,15]",1,14,0
2026-02-14,05:00,FR,S09818,partenza,"(60,120]",1,111,0
2026-02-14,05:00,FR,S09823,partenza,"(30,60]",1,57,0
2026-02-14,05:00,FR,S11119,partenza,"(1,5]",1,3,0
2026-02-14,05:00,FR,S11145,partenza,"(5,10]",1,7,0
2026-02-14,05:00,FR,S11781,partenza,"(60,120]",1,118,0
2026-02-14,05:00,IC,S01700,arrivo,"(-5,-1]",1,0,4
2026-02-14,05:00,IC,S01700,arrivo,"(5,10]",1,10,0
2026-02-14,05:00,IC,S01700,arrivo,"(60,120]",1,86,0
2026-02-14,05:00,IC,S01700,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,IC,S04725,partenza,"(10,15]",1,14,0
2026-02-14,05:00,IC,S06421,partenza,"(30,60]",1,40,0
2026-02-14,05:00,IC,S06725,partenza,"(-5,-1]",1,0,4
2026-02-14,05:00,IC,S07113,partenza,"(30,60]",1,32,0
2026-02-14,05:00,IC,S07226,partenza,"(5,10]",1,10,0
2026-02-14,05:00,IC,S08409,arrivo,"(-5,-1]",1,0,4
2026-02-14,05:00,IC,S08409,arrivo,"(30,60]",2,72,0
2026-02-14,05:00,IC,S09218,arrivo,"(10,15]",1,14,0
2026-02-14,05:00,IC,S09818,partenza,"(-5,-1]",1,0,4
2026-02-14,05:00,IC,S11119,partenza,"(60,120]",1,86,0
2026-02-14,05:00,IC,S11145,arrivo,"(-5,-1]",1,0,2
2026-02-14,05:00,ICN,S12002,arrivo,"(1,5]",1,3,0
2026-02-14,05:00,ICN,S12301,partenza,"(1,5]",1,3,0
2026-02-14,05:00,MET,S09101,partenza,"(1,5]",1,2,0
2026-02-14,05:00,MET,S09103,arrivo,"(-5,-1]",1,0,2
2026-02-14,05:00,MET,S09103,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,MET,S09103,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,MET,S09103,partenza,"(0,1]",3,3,0
2026-02-14,05:00,MET,S09103,partenza,"(1,5]",1,2,0
2026-02-14,05:00,MET,S09756,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,MET,S09800,arrivo,"(-5,-1]",1,0,1
2026-02-14,05:00,MET,S09800,arrivo,"(0,1]",2,2,0
2026-02-14,05:00,MET,S09800,arrivo,"(1,5]",2,4,0
2026-02-14,05:00,MET,S09818,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,MET,S09818,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,N00024,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,N00024,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,N00024,partenza,"(1,5]",1,3,0
2026-02-14,05:00,REG,N00068,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,N00079,partenza,"(1,5]",1,5,0
2026-02-14,05:00,REG,N00210,arrivo,"(1,5]",1,3,0
2026-02-14,05:00,REG,N00210,partenza,"(1,5]",1,4,0
2026-02-14,05:00,REG,N00226,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,N00235,partenza,"(1,5]",1,2,0
2026-02-14,05:00,REG,S00034,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00034,arrivo,"(5,10]",1,7,0
2026-02-14,05:00,REG,S00034,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S00034,partenza,"(1,5]",1,4,0
2026-02-14,05:00,REG,S00088,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00088,arrivo,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S00088,arrivo,"(10,15]",1,14,0
2026-02-14,05:00,REG,S00088,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00154,arrivo,"(-5,-1]",3,0,5
2026-02-14,05:00,REG,S00202,arrivo,"(-5,-1]",1,0,3
2026-02-14,05:00,REG,S00202,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S00219,arrivo,"(-1,0]",2,0,0
2026-02-14,05:00,REG,S00219,arrivo,"(-10,-5]",2,0,15
2026-02-14,05:00,REG,S00219,arrivo,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S00219,arrivo,"(1,5]",2,7,0
2026-02-14,05:00,REG,S00219,partenza,"(-15,-10]",1,0,12
2026-02-14,05:00,REG,S00219,partenza,"(-5,-1]",3,0,7
2026-02-14,05:00,REG,S00219,partenza,"(1,5]",1,4,0
2026-02-14,05:00,REG,S00228,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00228,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S00228,partenza,"(1,5]",1,2,0
2026-02-14,05:00,REG,S00232,arrivo,"(-1,0]",2,0,0
2026-02-14,05:00,REG,S00232,partenza,"(-5,-1]",2,0,5
2026-02-14,05:00,REG,S00232,partenza,"(1,5]",1,5,0
2026-02-14,05:00,REG,S00245,arrivo,"(1,5]",1,3,0
2026-02-14,05:00,REG,S00248,partenza,"(-5,-1]",3,0,7
2026-02-14,05:00,REG,S00248,partenza,"(5,10]",1,7,0
2026-02-14,05:00,REG,S00260,arrivo,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S00260,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00452,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S00452,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S00452,partenza,"(1,5]",2,7,0
2026-02-14,05:00,REG,S00462,arrivo,"(0,1]",3,3,0
2026-02-14,05:00,REG,S00470,arrivo,"(-5,-1]",1,0,3
2026-02-14,05:00,REG,S00470,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00470,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S00470,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S00470,partenza,"(1,5]",2,5,0
2026-02-14,05:00,REG,S00500,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S00500,arrivo,"(1,5]",2,6,0
2026-02-14,05:00,REG,S00517,arrivo,"(-5,-1]",1,0,4
2026-02-14,05:00,REG,S00517,arrivo,"(1,5]",1,5,0
2026-02-14,05:00,REG,S00517,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00606,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00606,partenza,"(10,15]",1,14,0
2026-02-14,05:00,REG,S00610,arrivo,"(1,5]",1,4,0
2026-02-14,05:00,REG,S00610,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S00610,partenza,"(1,5]",1,4,0
2026-02-14,05:00,REG,S00617,arrivo,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S00821,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00825,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S00825,arrivo,"(1,5]",1,2,0
2026-02-14,05:00,REG,S00867,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S00884,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S00884,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S00884,partenza,"(1,5]",1,4,0
2026-02-14,05:00,REG,S01003,arrivo,"(-5,-1]",1,0,4
2026-02-14,05:00,REG,S01003,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01003,partenza,"(10,15]",1,12,0
2026-02-14,05:00,REG,S01020,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01030,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01030,arrivo,"(1,5]",1,5,0
2026-02-14,05:00,REG,S01030,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01030,partenza,"(1,5]",1,2,0
2026-02-14,05:00,REG,S01030,partenza,"(15,30]",1,16,0
2026-02-14,05:00,REG,S01059,arrivo,"(1,5]",1,4,0
2026-02-14,05:00,REG,S01066,arrivo,"(-1,0]",4,0,0
2026-02-14,05:00,REG,S01066,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01066,arrivo,"(1,5]",3,10,0
2026-02-14,05:00,REG,S01066,arrivo,"(5,10]",1,6,0
2026-02-14,05:00,REG,S01066,partenza,"(-1,0]",2,0,0
2026-02-14,05:00,REG,S01066,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01066,partenza,"(10,15]",1,14,0
2026-02-14,05:00,REG,S01086,arrivo,"(10,15]",1,14,0
2026-02-14,05:00,REG,S01146,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01146,arrivo,"(-5,-1]",2,0,2
2026-02-14,05:00,REG,S01146,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01146,partenza,"(1,5]",1,2,0
2026-02-14,05:00,REG,S01200,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01200,arrivo,"(5,10]",1,10,0
2026-02-14,05:00,REG,S01200,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01205,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01205,arrivo,"(1,5]",1,2,0
2026-02-14,05:00,REG,S01205,arrivo,"(5,10]",1,7,0
2026-02-14,05:00,REG,S01205,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01205,partenza,"(-5,-1]",2,0,4
2026-02-14,05:00,REG,S01205,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01205,partenza,"(5,10]",1,6,0
2026-02-14,05:00,REG,S01301,arrivo,"(-5,-1]",2,0,2
2026-02-14,05:00,REG,S01301,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S01301,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01307,arrivo,"(1,5]",1,3,0
2026-02-14,05:00,REG,S01307,arrivo,"(5,10]",1,6,0
2026-02-14,05:00,REG,S01307,partenza,"(1,5]",1,2,0
2026-02-14,05:00,REG,S01308,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01308,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01308,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01322,arrivo,"(1,5]",2,5,0
2026-02-14,05:00,REG,S01326,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01326,partenza,"(1,5]",1,3,0
2026-02-14,05:00,REG,S01326,partenza,"(5,10]",1,8,0
2026-02-14,05:00,REG,S01430,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01430,partenza,"(1,5]",1,3,0
2026-02-14,05:00,REG,S01440,arrivo,"(1,5]",1,4,0
2026-02-14,05:00,REG,S01520,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01520,arrivo,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01520,arrivo,"(5,10]",1,7,0
2026-02-14,05:00,REG,S01520,partenza,"(1,5]",3,10,0
2026-02-14,05:00,REG,S01520,partenza,"(10,15]",1,14,0
2026-02-14,05:00,REG,S01528,arrivo,"(15,30]",1,24,0
2026-02-14,05:00,REG,S01528,partenza,"(5,10]",1,9,0
2026-02-14,05:00,REG,S01529,arrivo,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01529,arrivo,"(1,5]",1,3,0
2026-02-14,05:00,REG,S01529,arrivo,"(10,15]",1,12,0
2026-02-14,05:00,REG,S01529,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01640,partenza,"(-5,-1]",2,0,5
2026-02-14,05:00,REG,S01642,arrivo,"(5,10]",1,9,0
2026-02-14,05:00,REG,S01642,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01642,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01642,partenza,"(1,5]",1,3,0
2026-02-14,05:00,REG,S01645,arrivo,"(-1,0]",2,0,0
2026-02-14,05:00,REG,S01645,arrivo,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01645,arrivo,"(1,5]",5,18,0
2026-02-14,05:00,REG,S01645,arrivo,"(10,15]",1,14,0
2026-02-14,05:00,REG,S01645,arrivo,"(15,30]",1,19,0
2026-02-14,05:00,REG,S01645,arrivo,"(5,10]",2,16,0
2026-02-14,05:00,REG,S01645,partenza,"(-1,0]",3,0,0
2026-02-14,05:00,REG,S01645,partenza,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01645,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01645,partenza,"(1,5]",1,3,0
2026-02-14,05:00,REG,S01645,partenza,"(15,30]",1,24,0
2026-02-14,05:00,REG,S01645,partenza,"(5,10]",2,17,0
2026-02-14,05:00,REG,S01700,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01700,arrivo,"(-5,-1]",4,0,5
2026-02-14,05:00,REG,S01700,arrivo,"(0,1]",4,4,0
2026-02-14,05:00,REG,S01700,arrivo,"(1,5]",4,18,0
2026-02-14,05:00,REG,S01700,arrivo,"(10,15]",1,12,0
2026-02-14,05:00,REG,S01700,arrivo,"(15,30]",1,16,0
2026-02-14,05:00,REG,S01700,arrivo,"(5,10]",1,6,0
2026-02-14,05:00,REG,S01700,partenza,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01700,partenza,"(-10,-5]",1,0,7
2026-02-14,05:00,REG,S01700,partenza,"(-5,-1]",2,0,2
2026-02-14,05:00,REG,S01700,partenza,"(0,1]",2,2,0
2026-02-14,05:00,REG,S01700,partenza,"(1,5]",2,9,0
2026-02-14,05:00,REG,S01703,arrivo,"(-5,-1]",1,0,1
2026-02-14,05:00,REG,S01708,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01708,arrivo,"(-5,-1]",3,0,8
2026-02-14,05:00,REG,S01708,arrivo,"(5,10]",1,6,0
2026-02-14,05:00,REG,S01708,partenza,"(5,10]",1,7,0
2026-02-14,05:00,REG,S01717,arrivo,"(-1,0]",1,0,0
2026-02-14,05:00,REG,S01717,arrivo,"(1,5]",4,11,0
2026-02-14,05:00,REG,S01717,arrivo,"(5,10]",1,8,0
2026-02-14,05:00,REG,S01717,partenza,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S01717,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01717,partenza,"(1,5]",3,9,0
2026-02-14,05:00,REG,S01717,partenza,"(10,15]",1,12,0
2026-02-14,05:00,REG,S01765,partenza,"(-1,0]",2,0,0
2026-02-14,05:00,REG,S01805,arrivo,"(1,5]",1,2,0
2026-02-14,05:00,REG,S01807,arrivo,"(-10,-5]",1,0,5
2026-02-14,05:00,REG,S01807,arrivo,"(-5,-1]",1,0,2
2026-02-14,05:00,REG,S01807,arrivo,"(1,5]",1,2,0
2026-02-14,05:00,REG,S01807,partenza,"(0,1]",1,1,0
2026-02-14,05:00,REG,S01807,partenza,"(1,5]",1,2,0
