mese,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2026-02,IC,S01700,S04700,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,1,MILANO CENTRALE,GENOVA PIAZZA PRINCIPE
2026-02,IC,S01700,S04801,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,MILANO CENTRALE,SAVONA
2026-02,IC,S01700,S05043,1,1,0,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,0,MILANO CENTRALE,BOLOGNA CENTRALE
2026-02,IC,S01700,S06000,5,5,0,0,0,0,2,2,1,2,1,1,0,0,37,2,35,7.0,0.0,20.6,24.799999999999997,0,MILANO CENTRALE,LA SPEZIA CENTRALE
2026-02,IC,S01700,S06039,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,13,-10,-5.0,-5.0,1.4000000000000004,2.1999999999999993,0,MILANO CENTRALE,GROSSETO
2026-02,IC,S01700,S06725,9,9,0,0,0,0,7,2,0,2,2,0,0,0,37,0,37,4.111111111111111,3.0,11.0,11.0,0,MILANO CENTRALE,LIVORNO CENTRALE
2026-02,IC,S01700,S07226,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,7,-6,-3.0,-3.0,0.20000000000000018,0.5999999999999996,0,MILANO CENTRALE,TERNI
2026-02,IC,S01700,S07810,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,3,-1,-0.5,-0.5,1.5,1.7499999999999998,0,MILANO CENTRALE,PESCARA
2026-02,IC,S01700,S09218,2,2,0,0,0,0,0,2,0,2,2,0,0,0,24,0,24,12.0,12.0,12.8,12.9,0,MILANO CENTRALE,NAPOLI CENTRALE
2026-02,IC,S01700,S09818,2,2,0,0,0,0,0,2,0,2,1,0,0,0,19,0,19,9.5,9.5,11.5,11.75,0,MILANO CENTRALE,SALERNO
2026-02,IC,S01700,S11145,6,6,0,0,0,0,1,2,3,2,0,0,0,0,17,5,12,2.0,1.0,7.0,7.5,0,MILANO CENTRALE,LECCE
2026-02,IC,S01700,S11781,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,MILANO CENTRALE,REGGIO DI CALABRIA CENTRALE
2026-02,IC,S01700,S12301,2,2,0,0,0,0,1,1,0,1,1,1,1,1,121,0,121,60.5,60.5,108.9,114.94999999999999,0,MILANO CENTRALE,MESSINA CENTRALE
2026-02,IC,S02026,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,BOLZANO,ROMA TERMINI
2026-02,IC,S02026,S11119,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,-12,-6.0,-6.0,-5.2,-5.1,0,BOLZANO,BARI CENTRALE
2026-02,IC,S03317,S05043,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,TRIESTE CENTRALE,BOLOGNA CENTRALE
2026-02,IC,S03317,S08409,3,3,0,0,0,0,0,2,1,2,1,1,1,1,83,5,78,26.0,6.0,62.800000000000004,69.89999999999999,0,TRIESTE CENTRALE,ROMA TERMINI
2026-02,IC,S04501,S01700,12,12,0,0,0,0,1,5,6,5,3,3,0,0,77,20,57,4.75,1.5,19.8,20.9,0,VENTIMIGLIA,MILANO CENTRALE
2026-02,IC,S04501,S04515,1,0,1,0,0,0,0,1,0,1,1,0,0,0,13,0,13,13.0,13.0,13.0,13.0,1,VENTIMIGLIA,ALASSIO
2026-02,IC,S04501,S08409,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,-2,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,0,VENTIMIGLIA,ROMA TERMINI
2026-02,IC,S04702,S00219,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,4,-2,-1.0,-1.0,1.4000000000000001,1.6999999999999997,0,GENOVA BRIGNOLE,TORINO PORTA NUOVA
2026-02,IC,S04725,S09218,2,2,0,0,0,0,0,2,0,2,1,0,0,0,20,0,20,10.0,10.0,13.2,13.6,0,SESTRI LEVANTE,NAPOLI CENTRALE
2026-02,IC,S04801,S00219,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0.0,0.0,2.4000000000000004,2.6999999999999997,0,SAVONA,TORINO PORTA NUOVA
2026-02,IC,S04801,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,0,SAVONA,MILANO CENTRALE
2026-02,IC,S05043,S01700,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,0,BOLOGNA CENTRALE,MILANO CENTRALE
2026-02,IC,S05043,S03317,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,0,BOLOGNA CENTRALE,TRIESTE CENTRALE
2026-02,IC,S06000,S01700,5,5,0,0,0,0,1,2,2,2,0,0,0,0,18,14,4,0.8,3.0,7.800000000000001,8.399999999999999,0,LA SPEZIA CENTRALE,MILANO CENTRALE
2026-02,IC,S06039,S01700,2,2,0,0,0,0,0,1,1,1,0,0,0,0,8,4,4,2.0,2.0,6.800000000000001,7.3999999999999995,0,GROSSETO,MILANO CENTRALE
2026-02,IC,S06416,S07226,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,PRATO CENTRALE,TERNI
2026-02,IC,S06416,S08409,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PRATO CENTRALE,ROMA TERMINI
2026-02,IC,S06416,S09218,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,0,PRATO CENTRALE,NAPOLI CENTRALE
2026-02,IC,S06421,S08409,2,2,0,0,0,0,0,1,1,1,1,1,1,0,40,13,27,13.5,13.5,34.7,37.349999999999994,0,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2026-02,IC,S06725,S01700,9,9,0,0,0,0,3,2,4,2,0,0,0,0,21,22,-1,-0.1111111111111111,2.0,6.2,6.6,0,LIVORNO CENTRALE,MILANO CENTRALE
2026-02,IC,S07004,S08409,2,2,0,0,0,0,1,1,0,1,1,1,1,0,51,0,51,25.5,25.5,44.3,46.65,0,PERUGIA,ROMA TERMINI
2026-02,IC,S07113,S07226,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,1,ANCONA,TERNI
2026-02,IC,S07113,S08409,3,3,0,0,0,0,0,3,0,3,2,1,1,0,51,0,51,17.0,13.0,28.200000000000003,30.099999999999998,0,ANCONA,ROMA TERMINI
2026-02,IC,S07226,S01700,2,2,0,0,0,0,0,2,0,2,2,1,0,0,28,0,28,14.0,14.0,17.2,17.6,0,TERNI,MILANO CENTRALE
2026-02,IC,S07226,S06416,1,1,0,0,0,0,0,1,0,1,1,1,0,0,18,0,18,18.0,18.0,18.0,18.0,0,TERNI,PRATO CENTRALE
2026-02,IC,S07810,S01700,2,2,0,0,0,0,0,2,0,2,0,0,0,0,12,0,12,6.0,6.0,6.8,6.9,0,PESCARA,MILANO CENTRALE
2026-02,IC,S08409,S02026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,0,ROMA TERMINI,BOLZANO
2026-02,IC,S08409,S03317,3,3,0,0,0,0,2,1,0,1,0,0,0,0,14,0,14,4.666666666666667,3.0,7.0,7.5,0,ROMA TERMINI,TRIESTE CENTRALE
2026-02,IC,S08409,S04501,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,-9,-4.5,-4.5,-1.6999999999999997,-1.3500000000000003,0,ROMA TERMINI,VENTIMIGLIA
2026-02,IC,S08409,S06416,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA TERMINI,PRATO CENTRALE
2026-02,IC,S08409,S06421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,0,ROMA TERMINI,FIRENZE SANTA MARIA NOVELLA
2026-02,IC,S08409,S07004,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,ROMA TERMINI,PERUGIA
2026-02,IC,S08409,S07113,4,4,0,0,0,0,2,2,0,2,2,2,2,1,119,0,119,29.75,23.0,63.60000000000001,67.79999999999998,0,ROMA TERMINI,ANCONA
2026-02,IC,S08409,S09211,2,2,0,0,0,0,0,2,0,2,1,0,0,0,20,0,20,10.0,10.0,11.6,11.8,0,ROMA TERMINI,CASERTA
2026-02,IC,S08409,S09818,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,13,-13,-6.5,-6.5,-4.5,-4.25,0,ROMA TERMINI,SALERNO
2026-02,IC,S08409,S11465,4,4,0,0,0,0,0,2,2,2,2,2,1,0,74,13,61,15.25,8.5,42.60000000000001,46.79999999999999,0,ROMA TERMINI,TARANTO
2026-02,IC,S08409,S11781,8,5,0,0,3,0,0,4,4,4,4,4,2,2,193,29,164,20.5,10.5,68.2,73.1,3,ROMA TERMINI,REGGIO DI CALABRIA CENTRALE
2026-02,IC,S08409,S12002,2,2,0,0,0,0,0,1,1,1,1,0,0,0,11,2,9,4.5,4.5,9.7,10.35,0,ROMA TERMINI,PALERMO CENTRALE
2026-02,IC,S08409,S12301,6,6,0,0,0,0,0,6,0,6,6,6,3,2,262,0,262,43.666666666666664,37.5,73.5,77.75,0,ROMA TERMINI,MESSINA CENTRALE
2026-02,IC,S09211,S08409,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,0,CASERTA,ROMA TERMINI
2026-02,IC,S09218,S01700,1,1,0,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,0,NAPOLI CENTRALE,MILANO CENTRALE
2026-02,IC,S09218,S04725,2,2,0,0,0,0,0,2,0,2,2,2,2,0,85,0,85,42.5,42.5,50.9,51.949999999999996,0,NAPOLI CENTRALE,SESTRI LEVANTE
2026-02,IC,S09218,S06416,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,NAPOLI CENTRALE,PRATO CENTRALE
2026-02,IC,S09818,S00219,2,2,0,0,0,0,0,1,1,1,1,1,0,0,18,4,14,7.0,7.0,15.8,16.9,0,SALERNO,TORINO PORTA NUOVA
2026-02,IC,S09818,S01700,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,8.1,8.549999999999999,0,SALERNO,MILANO CENTRALE
2026-02,IC,S09818,S08409,2,2,0,0,0,0,0,1,1,1,1,1,1,0,36,4,32,16.0,16.0,32.0,34.0,0,SALERNO,ROMA TERMINI
2026-02,IC,S11119,S01700,2,2,0,0,0,0,0,2,0,2,1,1,1,1,93,0,93,46.5,46.5,78.1,82.05,0,BARI CENTRALE,MILANO CENTRALE
2026-02,IC,S11119,S11774,1,1,0,0,0,0,0,1,0,1,1,1,0,0,15,0,15,15.0,15.0,15.0,15.0,0,BARI CENTRALE,VILLA S.GIOVANNI
2026-02,IC,S11119,S11811,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,1,BARI CENTRALE,SIBARI
2026-02,IC,S11145,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,LECCE,TORINO PORTA NUOVA
2026-02,IC,S11145,S01700,6,6,0,0,0,0,2,3,1,3,2,1,0,0,40,4,36,6.0,5.0,13.5,14.75,0,LECCE,MILANO CENTRALE
2026-02,IC,S11145,S02026,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,1.7000000000000002,1.8499999999999999,0,LECCE,BOLZANO
2026-02,IC,S11145,S05007,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,1,LECCE,FIORENZUOLA
2026-02,IC,S11145,S11781,1,1,0,0,0,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,0,LECCE,REGGIO DI CALABRIA CENTRALE
2026-02,IC,S11145,S11811,1,0,1,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,1,LECCE,SIBARI
2026-02,IC,S11465,S08409,4,4,0,0,0,0,1,2,1,2,1,1,1,0,65,2,63,15.75,3.0,43.10000000000001,51.04999999999998,0,TARANTO,ROMA TERMINI
2026-02,IC,S11774,S11119,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,VILLA S.GIOVANNI,BARI CENTRALE
2026-02,IC,S11774,S11833,1,0,1,0,0,0,0,1,0,1,1,1,1,0,39,0,39,39.0,39.0,39.0,39.0,1,VILLA S.GIOVANNI,CATANZARO LIDO
2026-02,IC,S11781,S00219,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,10,-10,-5.0,-5.0,-5.0,-5.0,2,REGGIO DI CALABRIA CENTRALE,TORINO PORTA NUOVA
2026-02,IC,S11781,S08409,7,7,0,0,0,0,1,5,1,5,4,3,3,2,226,2,224,32.0,10.0,84.80000000000001,101.89999999999996,0,REGGIO DI CALABRIA CENTRALE,ROMA TERMINI
2026-02,IC,S11781,S11145,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,0,REGGIO DI CALABRIA CENTRALE,LECCE
2026-02,IC,S11781,S11833,1,0,1,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,1,REGGIO DI CALABRIA CENTRALE,CATANZARO LIDO
2026-02,IC,S11811,S11119,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,1,SIBARI,BARI CENTRALE
2026-02,IC,S11833,S11774,1,0,1,0,0,0,0,1,0,1,1,1,0,0,26,0,26,26.0,26.0,26.0,26.0,1,CATANZARO LIDO,VILLA S.GIOVANNI
2026-02,IC,S12002,S12301,4,4,0,0,0,0,3,1,0,1,0,0,0,0,12,0,12,3.0,3.0,4.4,4.699999999999999,0,PALERMO CENTRALE,MESSINA CENTRALE
2026-02,IC,S12301,S01700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,MESSINA CENTRALE,MILANO CENTRALE
2026-02,IC,S12301,S08409,8,8,0,0,0,0,1,4,3,4,4,3,2,1,168,14,154,19.25,7.5,60.39999999999999,70.19999999999999,0,MESSINA CENTRALE,ROMA TERMINI
2026-02,IC,S12301,S12002,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,0,MESSINA CENTRALE,PALERMO CENTRALE
2026-02,ICN,S00219,S09818,4,4,0,0,0,0,0,1,3,1,1,0,0,0,14,14,0,0.0,-3.5,9.500000000000004,11.749999999999995,0,TORINO PORTA NUOVA,SALERNO
2026-02,ICN,S00219,S11145,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,0,TORINO PORTA NUOVA,LECCE
2026-02,ICN,S00219,S11781,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,0,TORINO PORTA NUOVA,REGGIO DI CALABRIA CENTRALE
2026-02,ICN,S01700,S11145,4,4,0,0,0,0,0,1,3,1,1,0,0,0,11,14,-3,-0.75,-4.0,7.100000000000002,9.049999999999995,0,MILANO CENTRALE,LECCE
2026-02,ICN,S03317,S08409,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,17,-17,-8.5,-8.5,-1.6999999999999997,-0.8500000000000008,0,TRIESTE CENTRALE,ROMA TERMINI
2026-02,ICN,S08409,S02026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,0,ROMA TERMINI,BOLZANO
2026-02,ICN,S08409,S03317,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,ROMA TERMINI,TRIESTE CENTRALE
2026-02,ICN,S08409,S12301,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA TERMINI,MESSINA CENTRALE
2026-02,ICN,S09818,S00219,4,4,0,0,0,0,1,1,2,1,1,0,0,0,14,8,6,1.5,-1.5,9.800000000000002,11.899999999999995,0,SALERNO,TORINO PORTA NUOVA
2026-02,ICN,S11145,S00219,1,1,0,0,0,0,0,1,0,1,1,1,0,0,16,0,16,16.0,16.0,16.0,16.0,0,LECCE,TORINO PORTA NUOVA
2026-02,ICN,S11145,S01700,4,4,0,0,0,0,1,3,0,3,1,0,0,0,30,0,30,7.5,8.0,9.4,9.7,0,LECCE,MILANO CENTRALE
2026-02,ICN,S11781,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,REGGIO DI CALABRIA CENTRALE,TORINO PORTA NUOVA
2026-02,ICN,S12002,S12301,5,5,0,0,0,0,2,0,3,0,0,0,0,0,5,15,-10,-2.0,-3.0,2.6,2.8,0,PALERMO CENTRALE,MESSINA CENTRALE
2026-02,ICN,S12301,S01700,2,2,0,0,0,0,0,2,0,2,1,1,1,0,52,0,52,26.0,26.0,40.4,42.199999999999996,0,MESSINA CENTRALE,MILANO CENTRALE
2026-02,ICN,S12301,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,0,MESSINA CENTRALE,ROMA TERMINI
2026-02,ICN,S12301,S12002,5,5,0,0,0,0,2,3,0,3,3,3,2,2,176,0,176,35.2,22.0,75.4,77.2,0,MESSINA CENTRALE,PALERMO CENTRALE
2026-02,MET,S09101,S09103,9,8,1,0,0,0,2,0,7,0,0,0,0,0,7,18,-11,-1.2222222222222223,-2.0,3.2,3.5999999999999996,1,POZZUOLI SOLFATARA,NAPOLI CAMPI FLEGREI
2026-02,MET,S09101,S09110,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-3.1,-3.05,0,POZZUOLI SOLFATARA,NAPOLI GIANTURCO
2026-02,MET,S09101,S09800,116,115,0,1,0,0,73,3,40,3,0,0,0,0,81,62,19,0.16379310344827586,0.0,2.0,3.0,0,POZZUOLI SOLFATARA,NAPOLI S.GIOVANNI BARRA
2026-02,MET,S09103,S09101,5,4,1,0,0,0,3,1,1,1,0,0,0,0,12,1,11,2.2,2.0,4.4,5.199999999999999,1,NAPOLI CAMPI FLEGREI,POZZUOLI SOLFATARA
2026-02,MET,S09103,S09110,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,NAPOLI CAMPI FLEGREI,NAPOLI GIANTURCO
2026-02,MET,S09103,S09211,3,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,1.3333333333333333,1.0,1.8,1.9,0,NAPOLI CAMPI FLEGREI,CASERTA
2026-02,MET,S09103,S09756,8,8,0,0,0,0,8,0,0,0,0,0,0,0,10,0,10,1.25,1.0,3.0,3.0,0,NAPOLI CAMPI FLEGREI,CASTELLAMMARE DI STABIA
2026-02,MET,S09103,S09800,18,17,1,0,0,0,13,1,4,1,0,0,0,0,22,5,17,0.9444444444444444,1.0,2.6000000000000014,4.749999999999993,1,NAPOLI CAMPI FLEGREI,NAPOLI S.GIOVANNI BARRA
2026-02,MET,S09103,S09806,4,4,0,0,0,0,2,2,0,2,0,0,0,0,18,0,18,4.5,4.0,7.800000000000001,8.399999999999999,0,NAPOLI CAMPI FLEGREI,TORRE ANNUNZIATA CENTRALE
2026-02,MET,S09103,S09818,55,55,0,0,0,0,9,6,40,6,2,2,1,0,101,201,-100,-1.8181818181818181,-4.0,4.600000000000001,5.299999999999997,0,NAPOLI CAMPI FLEGREI,SALERNO
2026-02,MET,S09110,S09103,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,14,-14,-2.3333333333333335,-2.0,-2.0,-2.0,0,NAPOLI GIANTURCO,NAPOLI CAMPI FLEGREI
2026-02,MET,S09211,S09103,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0.5,0.5,3.3000000000000003,3.65,0,CASERTA,NAPOLI CAMPI FLEGREI
2026-02,MET,S09756,S09103,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,0,CASTELLAMMARE DI STABIA,NAPOLI CAMPI FLEGREI
2026-02,MET,S09800,S09101,122,121,0,1,0,0,75,1,46,1,0,0,0,0,104,88,16,0.13114754098360656,0.0,2.0,3.0,0,NAPOLI S.GIOVANNI BARRA,POZZUOLI SOLFATARA
2026-02,MET,S09800,S09103,12,11,1,0,0,0,2,0,10,0,0,0,0,0,4,22,-18,-1.5,-2.0,1.700000000000001,2.0,1,NAPOLI S.GIOVANNI BARRA,NAPOLI CAMPI FLEGREI
2026-02,MET,S09806,S09103,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,9,-9,-2.25,-2.0,-1.2999999999999998,-1.1500000000000004,0,TORRE ANNUNZIATA CENTRALE,NAPOLI CAMPI FLEGREI
2026-02,MET,S09818,S09103,57,57,0,0,0,0,9,1,47,1,0,0,0,0,22,118,-96,-1.6842105263157894,-2.0,1.0,2.1999999999999957,0,SALERNO,NAPOLI CAMPI FLEGREI
2026-02,NCL,S02011,S02114,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,45,-45,-22.5,-22.5,-6.899999999999999,-4.950000000000002,0,FORTEZZA,S.CANDIDO
2026-02,NCL,S02114,S02011,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,1.7000000000000002,1.8499999999999999,0,S.CANDIDO,FORTEZZA
2026-02,NCL,S05050,S02589,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,BOLOGNA CABINA S.DONATO,VENEZIA MESTRE
2026-02,REG,N00024,S01066,31,31,0,0,0,0,19,9,3,9,1,0,0,0,106,3,103,3.3225806451612905,2.0,8.0,9.0,0,VARESE NORD,MILANO CADORNA
2026-02,REG,N00025,S01066,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-3,-1.5,-1.5,-0.29999999999999993,-0.15000000000000013,0,VARESE CASBENO,MILANO CADORNA
2026-02,REG,N00055,S01066,33,33,0,0,0,0,21,9,3,9,3,2,1,0,136,3,133,4.03030303030303,2.0,8.8,17.19999999999999,0,NOVARA NORD,MILANO CADORNA
2026-02,REG,N00066,S01820,3,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,8,2.6666666666666665,3.0,3.8,3.9,0,MEDA,MILANO ROGOREDO
2026-02,REG,N00068,S01066,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.9,0.95,0,MARIANO COMENSE,MILANO CADORNA
2026-02,REG,N00074,S01066,13,13,0,0,0,0,5,8,0,8,2,0,0,0,69,0,69,5.3076923076923075,5.0,9.8,10.0,0,ERBA,MILANO CADORNA
2026-02,REG,N00079,S01066,31,31,0,0,0,0,14,14,3,14,6,3,0,0,187,3,184,5.935483870967742,4.0,14.0,19.5,0,ASSO,MILANO CADORNA
2026-02,REG,N00210,S01717,14,14,0,0,0,0,9,5,0,5,1,0,0,0,54,0,54,3.857142857142857,3.5,6.0,8.799999999999997,0,ISEO,BRESCIA
2026-02,REG,N00217,S01717,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PISOGNE,BRESCIA
2026-02,REG,N00226,S01717,4,4,0,0,0,0,2,1,1,1,0,0,0,0,6,1,5,1.25,0.0,4.200000000000001,5.099999999999998,0,BRENO,BRESCIA
2026-02,REG,N00235,N00221,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,1,EDOLO,BOARIO TERME
2026-02,REG,N00235,S01717,24,24,0,0,0,0,10,14,0,14,5,4,2,0,219,0,219,9.125,6.5,15.0,30.29999999999996,0,EDOLO,BRESCIA
2026-02,REG,S00016,S00248,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,0,BORGOMANERO,NOVARA
2026-02,REG,S00016,S01003,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,1,BORGOMANERO,DOMODOSSOLA
2026-02,REG,S00034,S00245,2,1,0,1,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,3.6,3.8,0,MORTARA,VERCELLI
2026-02,REG,S00034,S00248,8,7,0,1,0,0,5,3,0,3,2,1,1,0,53,0,53,6.625,1.5,16.899999999999995,24.94999999999999,0,MORTARA,NOVARA
2026-02,REG,S00034,S00314,3,2,0,1,0,0,1,0,2,0,0,0,0,0,0,7,-7,-2.3333333333333335,-3.0,-0.5999999999999999,-0.30000000000000027,0,MORTARA,CASALE MONFERRATO
2026-02,REG,S00034,S00470,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6,3,3,1.5,1.5,5.1000000000000005,5.55,0,MORTARA,ALESSANDRIA
2026-02,REG,S00034,S01630,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,2,3,1.5,1.5,4.3,4.6499999999999995,0,MORTARA,MILANO S.CRISTOFORO
2026-02,REG,S00034,S01820,36,36,0,0,0,0,21,9,6,9,1,0,0,0,97,10,87,2.4166666666666665,2.0,6.0,8.25,0,MORTARA,MILANO ROGOREDO
2026-02,REG,S00034,S01860,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,7.4,7.699999999999999,0,MORTARA,PAVIA
2026-02,REG,S00039,S01860,2,2,0,0,0,0,2,0,0,0,0,0,0,0,8,0,8,4.0,4.0,4.0,4.0,0,TORREBERETTI,PAVIA
2026-02,REG,S00070,S00240,22,22,0,0,0,0,21,1,0,1,0,0,0,0,44,0,44,2.0,2.0,3.0,3.9499999999999993,0,BIELLA S.PAOLO,SANTHIA\'
2026-02,REG,S00070,S00248,23,23,0,0,0,0,9,8,6,8,1,0,0,0,71,9,62,2.6956521739130435,2.0,6.800000000000001,8.799999999999997,0,BIELLA S.PAOLO,NOVARA
2026-02,REG,S00070,S00452,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6,2,4,2.0,2.0,5.2,5.6,0,BIELLA S.PAOLO,TORINO LINGOTTO
2026-02,REG,S00088,S00452,8,8,0,0,0,0,5,1,2,1,0,0,0,0,16,3,13,1.625,2.0,3.8999999999999995,4.949999999999998,0,TORINO AEROPORTO DI CASELLE,TORINO LINGOTTO
2026-02,REG,S00088,S00606,27,26,0,1,0,0,12,10,5,10,5,5,2,0,190,8,182,6.7407407407407405,3.0,23.400000000000002,28.899999999999995,0,TORINO AEROPORTO DI CASELLE,FOSSANO
2026-02,REG,S00088,S00821,3,2,1,0,0,0,2,1,0,1,1,1,1,0,36,0,36,12.0,1.0,28.200000000000003,31.599999999999998,1,TORINO AEROPORTO DI CASELLE,BRA
